No.,Nama Logistic,Kode Pos Asal,Kode Pos Tujuan,Ongkir,Rate Code,Rate Type
1,J&T Express,30911,32184,19000,EZ,reguler
2,ID Express,30911,29111,55000,iDSTD,reguler
3,ID Express,75683,94111,56000,iDSTD,reguler
4,JNE,30911,31654,24000,OKE19,reguler
5,SiCepat,22611,24111,31000,SIUNT,reguler
6,SiCepat,22611,24511,25000,SIUNT,reguler
7,SiCepat,22611,28411,25000,SIUNT,reguler
8,SiCepat,22611,28411,25000,SIUNT,reguler
9,SiCepat,22611,24413,25000,SIUNT,reguler
10,SiCepat,22611,28411,25000,SIUNT,reguler
11,SiCepat,22611,28711,34500,SIUNT,reguler
12,JNE,75683,71419,46000,OKE19,reguler
13,J&T Express,30911,31214,22000,EZ,reguler
14,SiCepat,22611,24416,25000,SIUNT,reguler
15,SiCepat,22611,28111,20500,SIUNT,reguler
16,JNE,94892,94971,30000,OKE19,reguler
17,J&T Express,94892,93881,46000,EZ,reguler
18,SiCepat,22611,24413,25000,SIUNT,reguler
19,J&T Express,75683,90111,47000,EZ,reguler
20,J&T Express,94892,95953,74000,EZ,reguler
21,JNE,75683,73513,55000,OKE19,reguler
22,SiCepat,22611,27411,26000,SIUNT,reguler
23,ID Express,30911,29111,55000,iDSTD,reguler
24,SiCepat,22611,22392,29500,SIUNT,reguler
25,JNE,30911,29427,42000,OKE19,reguler
26,SiCepat,22611,27511,40000,SIUNT,reguler
27,J&T Express,30911,79513,58000,EZ,reguler
28,SiCepat,22611,29511,34000,SIUNT,reguler
29,J&T Express,30911,79465,59000,EZ,reguler
30,JNE,30911,30655,19000,OKE19,reguler
31,JNE,30911,37111,42000,OKE19,reguler
32,J&T Express,75683,92917,55000,EZ,reguler
33,JNE,30911,34684,40000,OKE19,reguler
34,J&T Express,94892,93753,46000,EZ,reguler
35,J&T Express,30911,79465,59000,EZ,reguler
36,JNE,75683,76143,39000,OKE19,reguler
37,SiCepat,22611,21211,11500,SIUNT,reguler
38,JNE,30911,38956,45000,OKE19,reguler
39,J&T Express,30911,78852,53000,EZ,reguler
40,SiCepat,22611,20811,11500,SIUNT,reguler
41,J&T Express,30911,79465,59000,EZ,reguler
42,SiCepat,22611,21411,11500,SIUNT,reguler
43,J&T Express,75683,92711,48000,EZ,reguler
44,ID Express,75683,76111,24000,iDSTD,reguler
45,SiCepat,22611,28711,34500,SIUNT,reguler
46,SiCepat,22611,24261,31000,SIUNT,reguler
47,SiCepat,22611,20111,8500,SIUNT,reguler
48,J&T Express,94892,96362,69000,EZ,reguler
49,J&T Express,94892,95511,74000,EZ,reguler
50,SiCepat,22611,28911,34500,SIUNT,reguler
51,SiCepat,22611,25111,23500,SIUNT,reguler
52,SiCepat,22611,23671,25000,SIUNT,reguler
53,JNE,30911,35111,30000,OKE19,reguler
54,JNE,30911,35367,40000,OKE19,reguler
55,SiCepat,22611,29511,34000,SIUNT,reguler
56,JNE,75683,71513,46000,OKE19,reguler
57,SiCepat,22611,28411,25000,SIUNT,reguler
58,SiCepat,22611,22711,11500,SIUNT,reguler
59,J&T Express,75683,74261,54000,EZ,reguler
60,JNE,75683,74413,55000,OKE19,reguler
61,J&T Express,75683,91361,50000,EZ,reguler
62,SiCepat,22611,27383,40000,SIUNT,reguler
63,SiCepat,22611,20511,11500,SIUNT,reguler
64,J&T Express,30911,31411,19000,EZ,reguler
65,J&T Express,75683,94561,69000,EZ,reguler
66,J&T Express,75683,91211,56000,EZ,reguler
67,SiCepat,22611,20511,11500,SIUNT,reguler
68,JNE,30911,34611,40000,OKE19,reguler
69,JNE,30911,38118,35000,OKE19,reguler
70,J&T Express,22611,26566,40000,EZ,reguler
71,J&T Express,75683,75683,15000,EZ,reguler
72,JNE,30911,34157,40000,OKE19,reguler
73,SiCepat,22611,23242,21000,SIUNT,reguler
74,J&T Express,30911,78873,58000,EZ,reguler
75,JNE,30911,35367,40000,OKE19,reguler
76,JNE,30911,35592,40000,OKE19,reguler
77,J&T Express,75683,91561,56000,EZ,reguler
78,JNE,30911,33312,39000,OKE19,reguler
79,J&T Express,75683,92711,48000,EZ,reguler
80,J&T Express,94892,93572,46000,EZ,reguler
81,J&T Express,30911,78557,59000,EZ,reguler
82,J&T Express,30911,30111,12000,EZ,reguler
83,SiCepat,22611,25111,23500,SIUNT,reguler
84,JNE,30911,28383,42000,OKE19,reguler
85,J&T Express,75683,71215,35000,EZ,reguler
86,SiCepat,22611,20995,11500,SIUNT,reguler
87,SiCepat,22611,24651,25000,SIUNT,reguler
88,SiCepat,22611,20995,11500,SIUNT,reguler
89,JNE,75683,71419,46000,OKE19,reguler
90,J&T Express,94892,93111,53000,EZ,reguler
91,SiCepat,22611,20511,11500,SIUNT,reguler
92,JNE,30911,29319,42000,OKE19,reguler
93,J&T Express,30911,31511,19000,EZ,reguler
94,SiCepat,22611,29511,34000,SIUNT,reguler
95,SiCepat,22611,22711,11500,SIUNT,reguler
96,SiCepat,22611,22411,11500,SIUNT,reguler
97,SiCepat,22611,24352,25000,SIUNT,reguler
98,SiCepat,22611,20811,11500,SIUNT,reguler
99,SiCepat,22611,20511,11500,SIUNT,reguler
100,J&T Express,94892,93711,46000,EZ,reguler
