Id,provinceName,City Name,Latitude,Longitude,postalCode
275,Sumatera Utara,Nias,1.039533,97.529608,22876
249,Sumatera Selatan,Musi Banyuasin,-2.689627,104.380374,30711
51,Kalimantan Selatan,Banjar,-3.47219,114.8638,70611
157,Sulawesi Selatan,Barru,-4.231866,119.672071,90711
265,Sumatera Utara,Deli Serdang,3.480805,98.664792,20511
166,Sulawesi Selatan,Makassar,-5.147665,119.432731,90111
38,Kalimantan Barat,Ketapang,-1.88691,109.967179,78873
140,Riau,Indragiri Hulu,0.862682,102.731788,29319
273,Sumatera Utara,Mandailing Natal,0.847732,99.250065,22911
141,Riau,Kampar,0.291466,101.143107,28411
281,Sumatera Utara,Padang Sidempuan,1.369063,99.273018,22727
144,Riau,Pekanbaru,0.534482,101.447679,28111
85,Kalimantan Timur,Samarinda,-0.502106,117.153709,75111
289,Sumatera Utara,Tapanuli Selatan,-1.7854,99.100706,22742
139,Riau,Indragiri Hilir,-0.170646,102.530555,29211
70,Kalimantan Tengah,Kotawaringin Timur,-2.04596,112.297125,74361
158,Sulawesi Selatan,Bone,-4.826803,120.052518,92711
63,Kalimantan Tengah,Barito Selatan,-2.981434,114.570154,73761
61,Kalimantan Selatan,Tanah Laut,-3.850749,116.270774,70815
192,Sulawesi Tengah,Morowali Utara,0.900303,121.677543,94971
197,Sulawesi Tenggara,Kendari,-3.995386,122.515081,93111
283,Sumatera Utara,Pematang Siantar,2.963409,99.060574,21111
103,Lampung,Lampung Timur,-5.118196,105.708374,34194
293,Sumatera Utara,Toba Samosir,2.371365,99.143379,22311
133,Aceh,Pidie Jaya,5.224226,96.156036,24184
192,Sulawesi Tengah,Morowali Utara,0.900303,121.677543,94971
183,Sulawesi Tengah,Donggala,-0.423099,119.841901,94356
243,Sumatera Barat,Tanah Datar,-0.453214,100.531948,27211
101,Lampung,Lampung Selatan,-5.51985,104.939981,35592
115,Aceh,Aceh Barat Daya,3.779372,97.609232,23764
44,Kalimantan Barat,Sambas,1.403274,109.325107,79465
257,Sumatera Selatan,Palembang,-2.987319,104.736009,30111
46,Kalimantan Barat,Sekadau,0.004029,110.939268,79513
290,Sumatera Utara,Tapanuli Tengah,1.815388,98.883182,22611
123,Aceh,Aceh Timur,4.676605,97.90675,24413
45,Kalimantan Barat,Sanggau,0.13477,110.592349,78557
248,Sumatera Selatan,Muara Enim,-3.549068,103.85882,31311
244,Sumatera Selatan,Banyuasin,-2.434015,104.583599,30911
179,Sulawesi Selatan,Wajo,-3.783826,120.104919,90911
161,Sulawesi Selatan,Gowa,-5.370028,119.689257,92111
274,Sumatera Utara,Medan,3.595196,98.672222,20111
43,Kalimantan Barat,Pontianak,-0.036714,109.338004,78113
20,Gorontalo,Gorontalo,0.550606,123.056555,96211
281,Sumatera Utara,Padang Sidempuan,1.369063,99.273018,22727
57,Kalimantan Selatan,Hulu Sungai Utara,-2.286212,115.213917,71419
243,Sumatera Barat,Tanah Datar,-0.453214,100.531948,27211
270,Sumatera Utara,Labuhan Batu Selatan,1.978433,100.095751,21464
147,Riau,Rokan Hulu,0.881609,100.655658,28557
198,Sulawesi Tenggara,Kolaka,-4.079712,121.897202,93511
121,Aceh,Aceh Tengah,4.634051,96.916392,24511
60,Kalimantan Selatan,Tanah Bumbu,-3.448552,115.61463,72211
29,Jambi,Muaro Jambi,-1.602238,103.610513,36364
94,Kepulauan Riau,Karimun,0.903537,103.401594,29662
166,Sulawesi Selatan,Makassar,-5.147665,119.432731,90111
61,Kalimantan Selatan,Tanah Laut,-3.850749,116.270774,70815
140,Riau,Indragiri Hulu,0.862682,102.731788,29319
107,Lampung,Pesawaran,-5.487725,105.119718,35367
128,Aceh,Gayo Lues,3.986971,97.317543,24653
148,Riau,Siak,0.759398,101.923919,28763
265,Sumatera Utara,Deli Serdang,3.480805,98.664792,20511
246,Sumatera Selatan,Lahat,-3.798075,103.516954,31411
162,Sulawesi Selatan,Jeneponto,-5.582748,119.641924,92311
125,Aceh,Banda Aceh,5.54829,95.323755,23242
62,Kalimantan Selatan,Tapin,-2.91643,115.035774,71153
123,Aceh,Aceh Timur,4.676605,97.90675,24413
61,Kalimantan Selatan,Tanah Laut,-3.850749,116.270774,70815
159,Sulawesi Selatan,Bulukumba,-5.425673,120.203804,92511
223,Sulawesi Utara,Minahasa Utara,1.480495,124.92493,95378
67,Kalimantan Tengah,Kapuas,-3.196033,114.390253,73513
240,Sumatera Barat,Solok,-0.792548,100.652947,27383
289,Sumatera Utara,Tapanuli Selatan,-1.7854,99.100706,22742
124,Aceh,Aceh Utara,4.981445,97.438202,24311
137,Riau,Bengkalis,1.488894,102.264307,28711
293,Sumatera Utara,Toba Samosir,2.371365,99.143379,22311
101,Lampung,Lampung Selatan,-5.51985,104.939981,35592
274,Sumatera Utara,Medan,3.595196,98.672222,20111
98,Kepulauan Riau,Tanjung Pinang,0.903739,104.520442,29111
261,Sumatera Utara,Asahan,2.766106,99.047137,21211
77,Kalimantan Timur,Balikpapan,-1.267638,116.827905,76111
43,Kalimantan Barat,Pontianak,-0.036714,109.338004,78113
185,Sulawesi Tengah,Palu,-0.883391,119.481491,94111
293,Sumatera Utara,Toba Samosir,2.371365,99.143379,22311
250,Sumatera Selatan,Musi Rawas,-2.77162,103.008349,31661
67,Kalimantan Tengah,Kapuas,-3.196033,114.390253,73513
92,Kepulauan Riau,Batam,1.045626,104.030454,29427
248,Sumatera Selatan,Muara Enim,-3.549068,103.85882,31311
186,Sulawesi Tengah,Parigi Moutong,0.53997,119.710356,94561
268,Sumatera Utara,Karo,3.028802,98.277303,22111
70,Kalimantan Tengah,Kotawaringin Timur,-2.04596,112.297125,74361
45,Kalimantan Barat,Sanggau,0.13477,110.592349,78557
107,Lampung,Pesawaran,-5.487725,105.119718,35367
57,Kalimantan Selatan,Hulu Sungai Utara,-2.286212,115.213917,71419
182,Sulawesi Tengah,Buol,1.251668,121.838729,94511
189,Sulawesi Tengah,Tojo Una-Una,-1.229568,121.456883,94681
237,Sumatera Barat,Pesisir Selatan,-1.301821,100.211183,25673
174,Sulawesi Selatan,Sinjai,-5.161904,120.250178,92611
99,Lampung,Bandar Lampung,-5.427139,105.257972,35111
15,Bengkulu,Muko Muko,-2.574339,101.161049,38711
212,Sulawesi Utara,Bolaang Mongondow Selatan,0.601825,124.4335,95751
26,Jambi,Jambi,-1.610122,103.613122,36128
159,Sulawesi Selatan,Bulukumba,-5.425673,120.203804,92511
26,Jambi,Jambi,-1.610122,103.613122,36128
230,Sumatera Barat,Padang,-0.939989,100.35412,25111
244,Sumatera Selatan,Banyuasin,-2.434015,104.583599,30911
238,Sumatera Barat,Sawah Lunto,-0.687642,100.783294,27411
55,Kalimantan Selatan,Hulu Sungai Selatan,-2.808934,115.222296,71215
269,Sumatera Utara,Labuhan Batu,2.256043,100.043743,21411
218,Sulawesi Utara,Kotamobagu,0.736161,124.3212,95711
123,Aceh,Aceh Timur,4.676605,97.90675,24413
248,Sumatera Selatan,Muara Enim,-3.549068,103.85882,31311
137,Riau,Bengkalis,1.488894,102.264307,28711
127,Aceh,Bireuen,5.16914,96.789803,24261
124,Aceh,Aceh Utara,4.981445,97.438202,24311
77,Kalimantan Timur,Balikpapan,-1.267638,116.827905,76111
136,Aceh,Subulussalam,2.645205,97.973209,24782
269,Sumatera Utara,Labuhan Batu,2.256043,100.043743,21411
179,Sulawesi Selatan,Wajo,-3.783826,120.104919,90911
98,Kepulauan Riau,Tanjung Pinang,0.903739,104.520442,29111
274,Sumatera Utara,Medan,3.595196,98.672222,20111
256,Sumatera Selatan,Pagar Alam,-4.036926,103.267032,31512
255,Sumatera Selatan,Ogan Komering Ulu Timur,-3.60614,103.975773,32184
269,Sumatera Utara,Labuhan Batu,2.256043,100.043743,21411
277,Sumatera Utara,Nias Selatan,0.760118,97.702262,22874
273,Sumatera Utara,Mandailing Natal,0.847732,99.250065,22911
48,Kalimantan Barat,Sintang,0.06395,111.492913,78611
277,Sumatera Utara,Nias Selatan,0.760118,97.702262,22874
235,Sumatera Barat,Pasaman Barat,-0.356482,99.872362,26566
179,Sulawesi Selatan,Wajo,-3.783826,120.104919,90911
248,Sumatera Selatan,Muara Enim,-3.549068,103.85882,31311
257,Sumatera Selatan,Palembang,-2.987319,104.736009,30111
141,Riau,Kampar,0.291466,101.143107,28411
82,Kalimantan Timur,Kutai Timur,-1.81616,117.614852,75683
31,Jambi,Sungaipenuh,-2.062179,101.387452,37111
274,Sumatera Utara,Medan,3.595196,98.672222,20111
269,Sumatera Utara,Labuhan Batu,2.256043,100.043743,21411
54,Kalimantan Selatan,Barito Kuala,-1.967769,114.810215,73712
287,Sumatera Utara,Simalungun,2.971524,99.000226,21161
253,Sumatera Selatan,Ogan Komering Ulu,-4.002411,103.873268,32156
177,Sulawesi Selatan,Tana Toraja,-3.086371,119.904811,91811
239,Sumatera Barat,Sijunjung (Sawah Lunto Sijunjung),-0.679012,101.253522,27511
158,Sulawesi Selatan,Bone,-4.826803,120.052518,92711
177,Sulawesi Selatan,Tana Toraja,-3.086371,119.904811,91811
137,Riau,Bengkalis,1.488894,102.264307,28711
198,Sulawesi Tenggara,Kolaka,-4.079712,121.897202,93511
276,Sumatera Utara,Nias Barat,1.051498,97.447908,22863
285,Sumatera Utara,Serdang Bedagai,3.432974,99.112736,20995
274,Sumatera Utara,Medan,3.595196,98.672222,20111
252,Sumatera Selatan,Ogan Komering Ilir,-3.446607,104.488097,30655
132,Aceh,Pidie,5.150908,95.980123,24111
30,Jambi,Sarolangun,-2.329868,102.485574,37481
240,Sumatera Barat,Solok,-0.792548,100.652947,27383
245,Sumatera Selatan,Empat Lawang,-3.730898,102.78492,31511
290,Sumatera Utara,Tapanuli Tengah,1.815388,98.883182,22611
265,Sumatera Utara,Deli Serdang,3.480805,98.664792,20511
159,Sulawesi Selatan,Bulukumba,-5.425673,120.203804,92511
274,Sumatera Utara,Medan,3.595196,98.672222,20111
192,Sulawesi Tengah,Morowali Utara,0.900303,121.677543,94971
142,Riau,Kepulauan Meranti,0.936412,102.700215,28755
83,Kalimantan Timur,Paser,-1.701166,116.322919,76271
263,Sumatera Utara,Binjai,3.601034,98.485377,20711
230,Sumatera Barat,Padang,-0.939989,100.35412,25111
103,Lampung,Lampung Timur,-5.118196,105.708374,34194
224,Sulawesi Utara,Tomohon,1.327994,124.836267,95411
19,Gorontalo,Bone Bolango,0.686869,123.028466,96582
257,Sumatera Selatan,Palembang,-2.987319,104.736009,30111
73,Kalimantan Tengah,Palangka Raya,-2.204763,113.924411,73112
83,Kalimantan Timur,Paser,-1.701166,116.322919,76271
26,Jambi,Jambi,-1.610122,103.613122,36128
126,Aceh,Bener Meriah,4.732755,96.901736,24581
70,Kalimantan Tengah,Kotawaringin Timur,-2.04596,112.297125,74361
72,Kalimantan Tengah,Murung Raya,-0.285192,114.25504,73911
79,Kalimantan Timur,Bontang,0.12296,117.471188,75311
146,Riau,Rokan Hilir,1.950618,100.825648,28911
44,Kalimantan Barat,Sambas,1.403274,109.325107,79465
287,Sumatera Utara,Simalungun,2.971524,99.000226,21161
171,Sulawesi Selatan,Pinrang,-3.742875,119.520969,91211
144,Riau,Pekanbaru,0.534482,101.447679,28111
63,Kalimantan Tengah,Barito Selatan,-2.981434,114.570154,73761
85,Kalimantan Timur,Samarinda,-0.502106,117.153709,75111
201,Sulawesi Tenggara,Konawe Selatan,-4.155098,122.583667,93811
15,Bengkulu,Muko Muko,-2.574339,101.161049,38711
199,Sulawesi Tenggara,Kolaka Utara,-3.543106,122.293009,93562
291,Sumatera Utara,Tapanuli Utara,2.06944,99.858572,22411
158,Sulawesi Selatan,Bone,-4.826803,120.052518,92711
21,Gorontalo,Gorontalo,0.54854,123.070209,96112
249,Sumatera Selatan,Musi Banyuasin,-2.689627,104.380374,30711
126,Aceh,Bener Meriah,4.732755,96.901736,24581
268,Sumatera Utara,Karo,3.028802,98.277303,22111
141,Riau,Kampar,0.291466,101.143107,28411
121,Aceh,Aceh Tengah,4.634051,96.916392,24511
51,Kalimantan Selatan,Banjar,-3.47219,114.8638,70611
265,Sumatera Utara,Deli Serdang,3.480805,98.664792,20511
85,Kalimantan Timur,Samarinda,-0.502106,117.153709,75111
140,Riau,Indragiri Hulu,0.862682,102.731788,29319
211,Sulawesi Utara,Bolaang Mongondow (Bolmong),0.73363,124.710273,95711
51,Kalimantan Selatan,Banjar,-3.47219,114.8638,70611
17,Bengkulu,Seluma,-4.078363,103.738369,38878
285,Sumatera Utara,Serdang Bedagai,3.432974,99.112736,20995
120,Aceh,Aceh Tamiang,4.065084,97.967821,24476
259,Sumatera Selatan,Penukal Abab Lematang Ilir,-4.031489,103.097979,31214
