No,originCityName,originPostalCode,originLat,originLong,destinationPostalCode,destinationLat,destinationLong
1,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,32184,-3.60614,103.975773
2,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,29111,0.903739,104.520442
3,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,94111,-0.883391,119.481491
4,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,31654,-2.372244,103.030468
5,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,24111,5.150908,95.980123
6,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,24511,4.634051,96.916392
7,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,28411,0.291466,101.143107
8,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,28411,0.291466,101.143107
9,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,24413,4.676605,97.90675
10,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,28411,0.291466,101.143107
11,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,28711,1.488894,102.264307
12,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,71419,-2.286212,115.213917
13,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,31214,-4.031489,103.097979
14,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,24416,4.487456,97.960922
15,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,28111,0.534482,101.447679
16,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,94971,0.900303,121.677543
17,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,93881,-5.507226,122.786954
18,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,24413,4.676605,97.90675
19,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,90111,-5.147665,119.432731
20,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,95953,1.070894,124.813615
21,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,73513,-3.196033,114.390253
22,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,27411,-0.687642,100.783294
23,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,29111,0.903739,104.520442
24,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,22392,2.584514,98.863784
25,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,29427,1.045626,104.030454
26,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,27511,-0.679012,101.253522
27,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,79513,0.004029,110.939268
28,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,29511,-0.45251,101.45289
29,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,79465,1.403274,109.325107
30,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,30655,-3.446607,104.488097
31,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,37111,-2.062179,101.387452
32,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,92917,-2.382177,119.944564
33,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,34684,-4.003371,105.39169
34,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,93753,-5.137606,122.956079
35,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,79465,1.403274,109.325107
36,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,76143,-1.180361,116.441559
37,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,21211,2.766106,99.047137
38,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,38956,-4.280434,103.446144
39,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,78852,-1.350377,110.436354
40,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,20811,3.792181,98.385996
41,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,79465,1.403274,109.325107
42,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,21411,2.256043,100.043743
43,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,92711,-4.826803,120.052518
44,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,76111,-1.267638,116.827905
45,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,28711,1.488894,102.264307
46,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,24261,5.16914,96.789803
47,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,20111,3.595196,98.672222
48,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,96362,0.648322,122.494283
49,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,95511,1.452365,125.184611
50,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,28911,1.950618,100.825648
51,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,25111,-0.939989,100.35412
52,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,23671,4.155772,96.504502
53,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,35111,-5.427139,105.257972
54,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,35367,-5.487725,105.119718
55,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,29511,-0.45251,101.45289
56,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,71513,-1.747828,115.915417
57,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,28411,0.291466,101.143107
58,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,22711,1.454282,99.246087
59,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,74261,-2.552164,112.581647
60,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,74413,-1.774898,113.487469
61,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,91361,-1.502777,119.655733
62,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,27383,-0.792548,100.652947
63,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,20511,3.480805,98.664792
64,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,31411,-3.798075,103.516954
65,Kabupaten Kuantan Singingi,78243,101.452890,109.330533,94561,0.53997,119.710356
