No,originCityName,originPostalCode,originLat,originLong,destinationPostalCode,destinationLat,destinationLong
1,Tapanuli Tengah,22611,1.815388,98.883182,22911,0.847732,99.250065
2,Gorontalo Utara,96254,0.890577,122.831301,96266,0.739309,121.991675
3,Wajo,90911,-3.783826,120.104919,90511,-5.055282,119.630989
4,Musi Banyuasin,30711,-2.689627,104.380374,36514,-1.25072,103.38945
5,Wajo,90911,-3.783826,120.104919,91911,-2.978439,120.091282
6,Tapanuli Tengah,22611,1.815388,98.883182,20511,3.480805,98.664792
7,Gorontalo Utara,96254,0.890577,122.831301,96112,0.54854,123.070209
8,Tapanuli Tengah,22611,1.815388,98.883182,28911,1.950618,100.825648
9,Katingan,74413,-1.774898,113.487469,74172,-2.600499,111.220706
10,Musi Banyuasin,30711,-2.689627,104.380374,34111,-5.113594,105.305088
11,Tapanuli Tengah,22611,1.815388,98.883182,24311,4.981445,97.438202
12,Tapanuli Tengah,22611,1.815388,98.883182,22611,1.815388,98.883182
13,Musi Banyuasin,30711,-2.689627,104.380374,35111,-5.427139,105.257972
14,Katingan,74413,-1.774898,113.487469,79465,1.403274,109.325107
15,Wajo,90911,-3.783826,120.104919,92412,-5.516169,119.931403
16,Tapanuli Tengah,22611,1.815388,98.883182,20111,3.595196,98.672222
17,Gorontalo Utara,96254,0.890577,122.831301,96112,0.54854,123.070209
18,Musi Banyuasin,30711,-2.689627,104.380374,39112,-3.662338,102.524653
19,Tapanuli Tengah,22611,1.815388,98.883182,28755,0.936412,102.700215
20,Tapanuli Tengah,22611,1.815388,98.883182,24352,5.186948,97.133471
21,Tapanuli Tengah,22611,1.815388,98.883182,28811,1.678102,101.449121
22,Tapanuli Tengah,22611,1.815388,98.883182,21211,2.766106,99.047137
23,Musi Banyuasin,30711,-2.689627,104.380374,30611,-3.446469,104.618896
24,Tapanuli Tengah,22611,1.815388,98.883182,20511,3.480805,98.664792
25,Katingan,74413,-1.774898,113.487469,76111,-1.267638,116.827905
26,Gorontalo Utara,96254,0.890577,122.831301,94561,0.53997,119.710356
27,Katingan,74413,-1.774898,113.487469,78557,0.13477,110.592349
28,Musi Banyuasin,30711,-2.689627,104.380374,30655,-3.446607,104.488097
29,Wajo,90911,-3.783826,120.104919,90111,-5.147665,119.432731
30,Wajo,90911,-3.783826,120.104919,91512,-2.573133,119.363607
31,Katingan,74413,-1.774898,113.487469,78611,0.06395,111.492913
32,Tapanuli Tengah,22611,1.815388,98.883182,20111,3.595196,98.672222
