No,originCityName,originPostalCode,originLat,originLong,destinationPostalCode,destinationLat,destinationLong
1,Musi Banyuasin,30711,-2.689627,104.380374,32184,-3.60614,103.975773
2,Musi Banyuasin,30711,-2.689627,104.380374,29111,0.903739,104.520442
3,Wajo,90911,-3.783826,120.104919,94111,-0.883391,119.481491
4,Musi Banyuasin,30711,-2.689627,104.380374,31654,-2.372244,103.030468
5,Tapanuli Tengah,22611,1.815388,98.883182,24111,5.150908,95.980123
6,Tapanuli Tengah,22611,1.815388,98.883182,24511,4.634051,96.916392
7,Tapanuli Tengah,22611,1.815388,98.883182,28411,0.291466,101.143107
8,Tapanuli Tengah,22611,1.815388,98.883182,28411,0.291466,101.143107
9,Tapanuli Tengah,22611,1.815388,98.883182,24413,4.676605,97.90675
10,Tapanuli Tengah,22611,1.815388,98.883182,28411,0.291466,101.143107
11,Tapanuli Tengah,22611,1.815388,98.883182,28711,1.488894,102.264307
12,Katingan,74413,-1.774898,113.487469,71419,-2.286212,115.213917
13,Musi Banyuasin,30711,-2.689627,104.380374,31214,-4.031489,103.097979
14,Tapanuli Tengah,22611,1.815388,98.883182,24416,4.487456,97.960922
15,Tapanuli Tengah,22611,1.815388,98.883182,28111,0.534482,101.447679
16,Gorontalo Utara,96254,0.890577,122.831301,94971,0.900303,121.677543
17,Wajo,90911,-3.783826,120.104919,93881,-5.507226,122.786954
18,Tapanuli Tengah,22611,1.815388,98.883182,24413,4.676605,97.90675
19,Wajo,90911,-3.783826,120.104919,90111,-5.147665,119.432731
20,Gorontalo Utara,96254,0.890577,122.831301,95953,1.070894,124.813615
21,Katingan,74413,-1.774898,113.487469,73513,-3.196033,114.390253
22,Tapanuli Tengah,22611,1.815388,98.883182,27411,-0.687642,100.783294
23,Musi Banyuasin,30711,-2.689627,104.380374,29111,0.903739,104.520442
24,Tapanuli Tengah,22611,1.815388,98.883182,22392,2.584514,98.863784
25,Musi Banyuasin,30711,-2.689627,104.380374,29427,1.045626,104.030454
26,Tapanuli Tengah,22611,1.815388,98.883182,27511,-0.679012,101.253522
27,Katingan,74413,-1.774898,113.487469,79513,0.004029,110.939268
28,Tapanuli Tengah,22611,1.815388,98.883182,29511,-0.45251,101.45289
29,Katingan,74413,-1.774898,113.487469,79465,1.403274,109.325107
30,Musi Banyuasin,30711,-2.689627,104.380374,30655,-3.446607,104.488097
31,Musi Banyuasin,30711,-2.689627,104.380374,37111,-2.062179,101.387452
32,Wajo,90911,-3.783826,120.104919,92917,-2.382177,119.944564
33,Musi Banyuasin,30711,-2.689627,104.380374,34684,-4.003371,105.39169
34,Wajo,90911,-3.783826,120.104919,93753,-5.137606,122.956079
35,Katingan,74413,-1.774898,113.487469,79465,1.403274,109.325107
36,Katingan,74413,-1.774898,113.487469,76143,-1.180361,116.441559
37,Tapanuli Tengah,22611,1.815388,98.883182,21211,2.766106,99.047137
38,Musi Banyuasin,30711,-2.689627,104.380374,38956,-4.280434,103.446144
39,Katingan,74413,-1.774898,113.487469,78852,-1.350377,110.436354
40,Tapanuli Tengah,22611,1.815388,98.883182,20811,3.792181,98.385996
41,Katingan,74413,-1.774898,113.487469,79465,1.403274,109.325107
42,Tapanuli Tengah,22611,1.815388,98.883182,21411,2.256043,100.043743
43,Wajo,90911,-3.783826,120.104919,92711,-4.826803,120.052518
44,Katingan,74413,-1.774898,113.487469,76111,-1.267638,116.827905
45,Tapanuli Tengah,22611,1.815388,98.883182,28711,1.488894,102.264307
46,Tapanuli Tengah,22611,1.815388,98.883182,24261,5.16914,96.789803
47,Tapanuli Tengah,22611,1.815388,98.883182,20111,3.595196,98.672222
48,Gorontalo Utara,96254,0.890577,122.831301,96362,0.648322,122.494283
49,Gorontalo Utara,96254,0.890577,122.831301,95511,1.452365,125.184611
50,Tapanuli Tengah,22611,1.815388,98.883182,28911,1.950618,100.825648
51,Tapanuli Tengah,22611,1.815388,98.883182,25111,-0.939989,100.35412
52,Tapanuli Tengah,22611,1.815388,98.883182,23671,4.155772,96.504502
53,Musi Banyuasin,30711,-2.689627,104.380374,35111,-5.427139,105.257972
54,Musi Banyuasin,30711,-2.689627,104.380374,35367,-5.487725,105.119718
55,Tapanuli Tengah,22611,1.815388,98.883182,29511,-0.45251,101.45289
56,Katingan,74413,-1.774898,113.487469,71513,-1.747828,115.915417
57,Tapanuli Tengah,22611,1.815388,98.883182,28411,0.291466,101.143107
58,Tapanuli Tengah,22611,1.815388,98.883182,22711,1.454282,99.246087
59,Katingan,74413,-1.774898,113.487469,74261,-2.552164,112.581647
60,Katingan,74413,-1.774898,113.487469,74413,-1.774898,113.487469
61,Wajo,90911,-3.783826,120.104919,91361,-1.502777,119.655733
62,Tapanuli Tengah,22611,1.815388,98.883182,27383,-0.792548,100.652947
63,Tapanuli Tengah,22611,1.815388,98.883182,20511,3.480805,98.664792
64,Musi Banyuasin,30711,-2.689627,104.380374,31411,-3.798075,103.516954
65,Gorontalo Utara,96254,0.890577,122.831301,94561,0.53997,119.710356
66,Wajo,90911,-3.783826,120.104919,91211,-3.742875,119.520969
67,Tapanuli Tengah,22611,1.815388,98.883182,20511,3.480805,98.664792
68,Musi Banyuasin,30711,-2.689627,104.380374,34611,-4.522042,105.205173
69,Musi Banyuasin,30711,-2.689627,104.380374,38118,-3.800649,102.256173
70,Tapanuli Tengah,22611,1.815388,98.883182,26566,-0.356482,99.872362
71,Wajo,90911,-3.783826,120.104919,75683,-1.81616,117.614852
72,Musi Banyuasin,30711,-2.689627,104.380374,34157,-4.884785,105.198391
73,Tapanuli Tengah,22611,1.815388,98.883182,23242,5.54829,95.323755
74,Katingan,74413,-1.774898,113.487469,78873,-1.88691,109.967179
75,Musi Banyuasin,30711,-2.689627,104.380374,35367,-5.487725,105.119718
76,Musi Banyuasin,30711,-2.689627,104.380374,35592,-5.51985,104.939981
77,Wajo,90911,-3.783826,120.104919,91561,-1.498526,119.239087
78,Musi Banyuasin,30711,-2.689627,104.380374,33312,-1.997875,105.222326
79,Wajo,90911,-3.783826,120.104919,92711,-4.826803,120.052518
80,Wajo,90911,-3.783826,120.104919,93572,-4.068587,121.826181
81,Katingan,74413,-1.774898,113.487469,78557,0.13477,110.592349
82,Musi Banyuasin,30711,-2.689627,104.380374,30111,-2.987319,104.736009
83,Tapanuli Tengah,22611,1.815388,98.883182,25111,-0.939989,100.35412
84,Musi Banyuasin,30711,-2.689627,104.380374,28383,0.160037,102.258579
85,Katingan,74413,-1.774898,113.487469,71215,-2.808934,115.222296
86,Tapanuli Tengah,22611,1.815388,98.883182,20995,3.432974,99.112736
87,Tapanuli Tengah,22611,1.815388,98.883182,24651,3.263524,97.792933
88,Tapanuli Tengah,22611,1.815388,98.883182,20995,3.432974,99.112736
89,Katingan,74413,-1.774898,113.487469,71419,-2.286212,115.213917
90,Wajo,90911,-3.783826,120.104919,93111,-3.995386,122.515081
91,Tapanuli Tengah,22611,1.815388,98.883182,20511,3.480805,98.664792
92,Musi Banyuasin,30711,-2.689627,104.380374,29319,0.862682,102.731788
93,Musi Banyuasin,30711,-2.689627,104.380374,31511,-3.730898,102.78492
94,Tapanuli Tengah,22611,1.815388,98.883182,29511,-0.45251,101.45289
95,Tapanuli Tengah,22611,1.815388,98.883182,22711,1.454282,99.246087
96,Tapanuli Tengah,22611,1.815388,98.883182,22411,2.06944,99.858572
97,Tapanuli Tengah,22611,1.815388,98.883182,24352,5.186948,97.133471
98,Tapanuli Tengah,22611,1.815388,98.883182,20811,3.792181,98.385996
99,Tapanuli Tengah,22611,1.815388,98.883182,20511,3.480805,98.664792
100,Wajo,90911,-3.783826,120.104919,93711,-5.469289,122.604655
