No,originCityName,originPostalCode,originLat,originLong,destinationPostalCode,destinationLat,destinationLong
1,Tapanuli Tengah,22611,1.815388,98.883182,22876,1.039533,97.529608
2,Musi Banyuasin,30711,-2.689627,104.380374,30711,-2.689627,104.380374
3,Katingan,74413,-1.774898,113.487469,70611,-3.47219,114.8638
4,Wajo,90911,-3.783826,120.104919,90711,-4.231866,119.672071
5,Tapanuli Tengah,22611,1.815388,98.883182,20511,3.480805,98.664792
6,Wajo,90911,-3.783826,120.104919,90111,-5.147665,119.432731
7,Katingan,74413,-1.774898,113.487469,78873,-1.88691,109.967179
8,Musi Banyuasin,30711,-2.689627,104.380374,29319,0.862682,102.731788
9,Tapanuli Tengah,22611,1.815388,98.883182,22911,0.847732,99.250065
10,Tapanuli Tengah,22611,1.815388,98.883182,28411,0.291466,101.143107
11,Tapanuli Tengah,22611,1.815388,98.883182,22727,1.369063,99.273018
12,Tapanuli Tengah,22611,1.815388,98.883182,28111,0.534482,101.447679
13,Katingan,74413,-1.774898,113.487469,75111,-0.502106,117.153709
14,Tapanuli Tengah,22611,1.815388,98.883182,22742,-1.7854,99.100706
15,Musi Banyuasin,30711,-2.689627,104.380374,29211,-0.170646,102.530555
16,Katingan,74413,-1.774898,113.487469,74361,-2.04596,112.297125
17,Wajo,90911,-3.783826,120.104919,92711,-4.826803,120.052518
18,Katingan,74413,-1.774898,113.487469,73761,-2.981434,114.570154
19,Katingan,74413,-1.774898,113.487469,70815,-3.850749,116.270774
20,Gorontalo Utara,96254,0.890577,122.831301,94971,0.900303,121.677543
21,Wajo,90911,-3.783826,120.104919,93111,-3.995386,122.515081
22,Tapanuli Tengah,22611,1.815388,98.883182,21111,2.963409,99.060574
23,Musi Banyuasin,30711,-2.689627,104.380374,34194,-5.118196,105.708374
24,Tapanuli Tengah,22611,1.815388,98.883182,22311,2.371365,99.143379
25,Tapanuli Tengah,22611,1.815388,98.883182,24184,5.224226,96.156036
26,Gorontalo Utara,96254,0.890577,122.831301,94971,0.900303,121.677543
27,Gorontalo Utara,96254,0.890577,122.831301,94356,-0.423099,119.841901
28,Tapanuli Tengah,22611,1.815388,98.883182,27211,-0.453214,100.531948
29,Musi Banyuasin,30711,-2.689627,104.380374,35592,-5.51985,104.939981
30,Tapanuli Tengah,22611,1.815388,98.883182,23764,3.779372,97.609232
31,Katingan,74413,-1.774898,113.487469,79465,1.403274,109.325107
32,Musi Banyuasin,30711,-2.689627,104.380374,30111,-2.987319,104.736009
33,Katingan,74413,-1.774898,113.487469,79513,0.004029,110.939268
34,Tapanuli Tengah,22611,1.815388,98.883182,22611,1.815388,98.883182
35,Tapanuli Tengah,22611,1.815388,98.883182,24413,4.676605,97.90675
36,Katingan,74413,-1.774898,113.487469,78557,0.13477,110.592349
37,Musi Banyuasin,30711,-2.689627,104.380374,31311,-3.549068,103.85882
38,Musi Banyuasin,30711,-2.689627,104.380374,30911,-2.434015,104.583599
39,Wajo,90911,-3.783826,120.104919,90911,-3.783826,120.104919
40,Wajo,90911,-3.783826,120.104919,92111,-5.370028,119.689257
41,Tapanuli Tengah,22611,1.815388,98.883182,20111,3.595196,98.672222
42,Katingan,74413,-1.774898,113.487469,78113,-0.036714,109.338004
43,Gorontalo Utara,96254,0.890577,122.831301,96211,0.550606,123.056555
44,Tapanuli Tengah,22611,1.815388,98.883182,22727,1.369063,99.273018
45,Katingan,74413,-1.774898,113.487469,71419,-2.286212,115.213917
46,Tapanuli Tengah,22611,1.815388,98.883182,27211,-0.453214,100.531948
47,Tapanuli Tengah,22611,1.815388,98.883182,21464,1.978433,100.095751
48,Tapanuli Tengah,22611,1.815388,98.883182,28557,0.881609,100.655658
49,Wajo,90911,-3.783826,120.104919,93511,-4.079712,121.897202
50,Tapanuli Tengah,22611,1.815388,98.883182,24511,4.634051,96.916392
51,Katingan,74413,-1.774898,113.487469,72211,-3.448552,115.61463
52,Musi Banyuasin,30711,-2.689627,104.380374,36364,-1.602238,103.610513
53,Musi Banyuasin,30711,-2.689627,104.380374,29662,0.903537,103.401594
54,Wajo,90911,-3.783826,120.104919,90111,-5.147665,119.432731
55,Katingan,74413,-1.774898,113.487469,70815,-3.850749,116.270774
56,Musi Banyuasin,30711,-2.689627,104.380374,29319,0.862682,102.731788
57,Musi Banyuasin,30711,-2.689627,104.380374,35367,-5.487725,105.119718
58,Tapanuli Tengah,22611,1.815388,98.883182,24653,3.986971,97.317543
59,Tapanuli Tengah,22611,1.815388,98.883182,28763,0.759398,101.923919
60,Tapanuli Tengah,22611,1.815388,98.883182,20511,3.480805,98.664792
61,Musi Banyuasin,30711,-2.689627,104.380374,31411,-3.798075,103.516954
62,Wajo,90911,-3.783826,120.104919,92311,-5.582748,119.641924
63,Tapanuli Tengah,22611,1.815388,98.883182,23242,5.54829,95.323755
64,Katingan,74413,-1.774898,113.487469,71153,-2.91643,115.035774
65,Tapanuli Tengah,22611,1.815388,98.883182,24413,4.676605,97.90675
66,Katingan,74413,-1.774898,113.487469,70815,-3.850749,116.270774
67,Wajo,90911,-3.783826,120.104919,92511,-5.425673,120.203804
68,Gorontalo Utara,96254,0.890577,122.831301,95378,1.480495,124.92493
69,Katingan,74413,-1.774898,113.487469,73513,-3.196033,114.390253
70,Tapanuli Tengah,22611,1.815388,98.883182,27383,-0.792548,100.652947
71,Tapanuli Tengah,22611,1.815388,98.883182,22742,-1.7854,99.100706
72,Tapanuli Tengah,22611,1.815388,98.883182,24311,4.981445,97.438202
73,Tapanuli Tengah,22611,1.815388,98.883182,28711,1.488894,102.264307
74,Tapanuli Tengah,22611,1.815388,98.883182,22311,2.371365,99.143379
75,Musi Banyuasin,30711,-2.689627,104.380374,35592,-5.51985,104.939981
76,Tapanuli Tengah,22611,1.815388,98.883182,20111,3.595196,98.672222
77,Musi Banyuasin,30711,-2.689627,104.380374,29111,0.903739,104.520442
78,Tapanuli Tengah,22611,1.815388,98.883182,21211,2.766106,99.047137
79,Katingan,74413,-1.774898,113.487469,76111,-1.267638,116.827905
80,Katingan,74413,-1.774898,113.487469,78113,-0.036714,109.338004
81,Wajo,90911,-3.783826,120.104919,94111,-0.883391,119.481491
82,Tapanuli Tengah,22611,1.815388,98.883182,22311,2.371365,99.143379
83,Musi Banyuasin,30711,-2.689627,104.380374,31661,-2.77162,103.008349
84,Katingan,74413,-1.774898,113.487469,73513,-3.196033,114.390253
85,Musi Banyuasin,30711,-2.689627,104.380374,29427,1.045626,104.030454
86,Musi Banyuasin,30711,-2.689627,104.380374,31311,-3.549068,103.85882
87,Gorontalo Utara,96254,0.890577,122.831301,94561,0.53997,119.710356
88,Tapanuli Tengah,22611,1.815388,98.883182,22111,3.028802,98.277303
89,Katingan,74413,-1.774898,113.487469,74361,-2.04596,112.297125
90,Katingan,74413,-1.774898,113.487469,78557,0.13477,110.592349
91,Musi Banyuasin,30711,-2.689627,104.380374,35367,-5.487725,105.119718
92,Katingan,74413,-1.774898,113.487469,71419,-2.286212,115.213917
93,Gorontalo Utara,96254,0.890577,122.831301,94511,1.251668,121.838729
94,Gorontalo Utara,96254,0.890577,122.831301,94681,-1.229568,121.456883
95,Tapanuli Tengah,22611,1.815388,98.883182,25673,-1.301821,100.211183
96,Wajo,90911,-3.783826,120.104919,92611,-5.161904,120.250178
97,Musi Banyuasin,30711,-2.689627,104.380374,35111,-5.427139,105.257972
98,Musi Banyuasin,30711,-2.689627,104.380374,38711,-2.574339,101.161049
99,Gorontalo Utara,96254,0.890577,122.831301,95751,0.601825,124.4335
100,Musi Banyuasin,30711,-2.689627,104.380374,36128,-1.610122,103.613122
101,Wajo,90911,-3.783826,120.104919,92511,-5.425673,120.203804
102,Musi Banyuasin,30711,-2.689627,104.380374,36128,-1.610122,103.613122
103,Tapanuli Tengah,22611,1.815388,98.883182,25111,-0.939989,100.35412
104,Musi Banyuasin,30711,-2.689627,104.380374,30911,-2.434015,104.583599
105,Tapanuli Tengah,22611,1.815388,98.883182,27411,-0.687642,100.783294
106,Katingan,74413,-1.774898,113.487469,71215,-2.808934,115.222296
107,Tapanuli Tengah,22611,1.815388,98.883182,21411,2.256043,100.043743
108,Gorontalo Utara,96254,0.890577,122.831301,95711,0.736161,124.3212
109,Tapanuli Tengah,22611,1.815388,98.883182,24413,4.676605,97.90675
110,Musi Banyuasin,30711,-2.689627,104.380374,31311,-3.549068,103.85882
111,Tapanuli Tengah,22611,1.815388,98.883182,28711,1.488894,102.264307
112,Tapanuli Tengah,22611,1.815388,98.883182,24261,5.16914,96.789803
113,Tapanuli Tengah,22611,1.815388,98.883182,24311,4.981445,97.438202
114,Katingan,74413,-1.774898,113.487469,76111,-1.267638,116.827905
115,Tapanuli Tengah,22611,1.815388,98.883182,24782,2.645205,97.973209
116,Tapanuli Tengah,22611,1.815388,98.883182,21411,2.256043,100.043743
117,Wajo,90911,-3.783826,120.104919,90911,-3.783826,120.104919
118,Musi Banyuasin,30711,-2.689627,104.380374,29111,0.903739,104.520442
119,Tapanuli Tengah,22611,1.815388,98.883182,20111,3.595196,98.672222
