No,originCityName,originPostalCode,originLat,originLong,destinationPostalCode,destinationLat,destinationLong
1,Kuantan Singingi,29511,-0.452510,101.452890,22911,0.847732,99.250065
2,Mamuju Utara,91561,-1.498526,119.239087,96266,0.739309,121.991675
3,Mamuju Utara,91561,-1.498526,119.239087,90511,-5.055282,119.630989
4,Kuantan Singingi,29511,-0.452510,101.452890,36514,-1.25072,103.38945
5,Mamuju Utara,91561,-1.498526,119.239087,91911,-2.978439,120.091282
6,Kuantan Singingi,29511,-0.452510,101.452890,20511,3.480805,98.664792
7,Mamuju Utara,91561,-1.498526,119.239087,96112,0.54854,123.070209
8,Kuantan Singingi,29511,-0.452510,101.452890,28911,1.950618,100.825648
9,Mamuju Utara,91561,-1.498526,119.239087,74172,-2.600499,111.220706
10,Kuantan Singingi,29511,-0.452510,101.452890,34111,-5.113594,105.305088
11,Kuantan Singingi,29511,-0.452510,101.452890,24311,4.981445,97.438202
12,Kuantan Singingi,29511,-0.452510,101.452890,22611,1.815388,98.883182
13,Kuantan Singingi,29511,-0.452510,101.452890,35111,-5.427139,105.257972
14,Kuantan Singingi,29511,-0.452510,101.452890,79465,1.403274,109.325107
15,Mamuju Utara,91561,-1.498526,119.239087,92412,-5.516169,119.931403
16,Kuantan Singingi,29511,-0.452510,101.452890,20111,3.595196,98.672222
17,Mamuju Utara,91561,-1.498526,119.239087,96112,0.54854,123.070209
18,Kuantan Singingi,29511,-0.452510,101.452890,39112,-3.662338,102.524653
19,Kuantan Singingi,29511,-0.452510,101.452890,28755,0.936412,102.700215
20,Kuantan Singingi,29511,-0.452510,101.452890,24352,5.186948,97.133471
21,Kuantan Singingi,29511,-0.452510,101.452890,28811,1.678102,101.449121
22,Kuantan Singingi,29511,-0.452510,101.452890,21211,2.766106,99.047137
23,Kuantan Singingi,29511,-0.452510,101.452890,30611,-3.446469,104.618896
24,Kuantan Singingi,29511,-0.452510,101.452890,20511,3.480805,98.664792
25,Mamuju Utara,91561,-1.498526,119.239087,76111,-1.267638,116.827905
26,Mamuju Utara,91561,-1.498526,119.239087,94561,0.53997,119.710356
27,Mamuju Utara,91561,-1.498526,119.239087,78557,0.13477,110.592349
28,Kuantan Singingi,29511,-0.452510,101.452890,30655,-3.446607,104.488097
29,Mamuju Utara,91561,-1.498526,119.239087,90111,-5.147665,119.432731
30,Mamuju Utara,91561,-1.498526,119.239087,91512,-2.573133,119.363607
31,Mamuju Utara,91561,-1.498526,119.239087,78611,0.06395,111.492913
32,Kuantan Singingi,29511,-0.452510,101.452890,20111,3.595196,98.672222
33,Kuantan Singingi,29511,-0.452510,101.452890,36128,-1.610122,103.613122
