No,originCityName,originPostalCode,originLat,originLong,destinationPostalCode,destinationLat,destinationLong
1,Karo,22111,3.028802,98.277303,22911,0.847732,99.250065
2,Gorontalo Utara,96254,0.890577,122.831301,96266,0.739309,121.991675
3,Wajo,90911,-3.783826,120.104919,90511,-5.055282,119.630989
4,Musi Rawas Utara,31654,-2.372244,103.030468,36514,-1.25072,103.38945
5,Wajo,90911,-3.783826,120.104919,91911,-2.978439,120.091282
6,Karo,22111,3.028802,98.277303,20511,3.480805,98.664792
7,Gorontalo Utara,96254,0.890577,122.831301,96112,0.54854,123.070209
8,Karo,22111,3.028802,98.277303,28911,1.950618,100.825648
9,Katingan,74413,-1.774898,113.487469,74172,-2.600499,111.220706
10,Musi Rawas Utara,31654,-2.372244,103.030468,34111,-5.113594,105.305088
11,Karo,22111,3.028802,98.277303,24311,4.981445,97.438202
12,Karo,22111,3.028802,98.277303,22611,1.815388,98.883182
13,Musi Rawas Utara,31654,-2.372244,103.030468,35111,-5.427139,105.257972
14,Katingan,74413,-1.774898,113.487469,79465,1.403274,109.325107
15,Wajo,90911,-3.783826,120.104919,92412,-5.516169,119.931403
16,Karo,22111,3.028802,98.277303,20111,3.595196,98.672222
17,Gorontalo Utara,96254,0.890577,122.831301,96112,0.54854,123.070209
18,Musi Rawas Utara,31654,-2.372244,103.030468,39112,-3.662338,102.524653
19,Musi Rawas Utara,31654,-2.372244,103.030468,28755,0.936412,102.700215
20,Karo,22111,3.028802,98.277303,24352,5.186948,97.133471
21,Karo,22111,3.028802,98.277303,28811,1.678102,101.449121
22,Karo,22111,3.028802,98.277303,21211,2.766106,99.047137
23,Musi Rawas Utara,31654,-2.372244,103.030468,30611,-3.446469,104.618896
24,Karo,22111,3.028802,98.277303,20511,3.480805,98.664792
25,Katingan,74413,-1.774898,113.487469,76111,-1.267638,116.827905
26,Gorontalo Utara,96254,0.890577,122.831301,94561,0.53997,119.710356
27,Katingan,74413,-1.774898,113.487469,78557,0.13477,110.592349
28,Musi Rawas Utara,31654,-2.372244,103.030468,30655,-3.446607,104.488097
29,Wajo,90911,-3.783826,120.104919,90111,-5.147665,119.432731
30,Wajo,90911,-3.783826,120.104919,91512,-2.573133,119.363607
31,Katingan,74413,-1.774898,113.487469,78611,0.06395,111.492913
32,Karo,22111,3.028802,98.277303,20111,3.595196,98.672222
33,Musi Rawas Utara,31654,-2.372244,103.030468,36128,-1.610122,103.613122
34,Karo,22111,3.028802,98.277303,22611,1.815388,98.883182
35,Katingan,74413,-1.774898,113.487469,74261,-2.552164,112.581647
36,Wajo,90911,-3.783826,120.104919,93711,-5.469289,122.604655
37,Wajo,90911,-3.783826,120.104919,91371,-2.989799,119.345682
38,Musi Rawas Utara,31654,-2.372244,103.030468,28111,0.534482,101.447679
39,Katingan,74413,-1.774898,113.487469,75111,-0.502106,117.153709
40,Musi Rawas Utara,31654,-2.372244,103.030468,28411,0.291466,101.143107
41,Musi Rawas Utara,31654,-2.372244,103.030468,37571,-1.578579,102.349139
42,Musi Rawas Utara,31654,-2.372244,103.030468,37311,-2.34895,102.126105
43,Karo,22111,3.028802,98.277303,22111,3.028802,98.277303
44,Karo,22111,3.028802,98.277303,24476,4.065084,97.967821
45,Musi Rawas Utara,31654,-2.372244,103.030468,25111,-0.939989,100.35412
46,Katingan,74413,-1.774898,113.487469,75511,-0.214494,116.959885
47,Wajo,90911,-3.783826,120.104919,90111,-5.147665,119.432731
48,Musi Rawas Utara,31654,-2.372244,103.030468,32184,-3.60614,103.975773
49,Musi Rawas Utara,31654,-2.372244,103.030468,37211,-1.346301,101.842768
50,Karo,22111,3.028802,98.277303,22711,1.454282,99.246087
51,Karo,22111,3.028802,98.277303,26566,-0.356482,99.872362
52,Musi Rawas Utara,31654,-2.372244,103.030468,34684,-4.003371,105.39169
53,Musi Rawas Utara,31654,-2.372244,103.030468,31511,-3.730898,102.78492
54,Musi Rawas Utara,31654,-2.372244,103.030468,35376,-5.364748,104.972015
55,Musi Rawas Utara,31654,-2.372244,103.030468,29427,1.045626,104.030454
56,Karo,22111,3.028802,98.277303,22211,2.932329,98.132973
57,Gorontalo Utara,96254,0.890577,122.831301,96112,0.54854,123.070209
58,Katingan,74413,-1.774898,113.487469,78243,-0.099983,109.330533
59,Karo,22111,3.028802,98.277303,20111,3.595196,98.672222
60,Katingan,74413,-1.774898,113.487469,79465,1.403274,109.325107
61,Wajo,90911,-3.783826,120.104919,90511,-5.055282,119.630989
62,Wajo,90911,-3.783826,120.104919,92511,-5.425673,120.203804
63,Karo,22111,3.028802,98.277303,21255,3.287994,99.507255
64,Karo,22111,3.028802,98.277303,26566,-0.356482,99.872362
65,Karo,22111,3.028802,98.277303,24382,5.506105,95.36854
66,Musi Rawas Utara,31654,-2.372244,103.030468,27211,-0.453214,100.531948
67,Musi Rawas Utara,31654,-2.372244,103.030468,34877,-2.651421,101.132202
68,Musi Rawas Utara,31654,-2.372244,103.030468,35111,-5.427139,105.257972
69,Musi Rawas Utara,31654,-2.372244,103.030468,38878,-4.078363,103.738369
70,Musi Rawas Utara,31654,-2.372244,103.030468,39265,-3.053336,102.489627
71,Karo,22111,3.028802,98.277303,20811,3.792181,98.385996
72,Musi Rawas Utara,31654,-2.372244,103.030468,30111,-2.987319,104.736009
73,Musi Rawas Utara,31654,-2.372244,103.030468,32184,-3.60614,103.975773
74,Karo,22111,3.028802,98.277303,20995,3.432974,99.112736
75,Wajo,90911,-3.783826,120.104919,93671,-4.997515,122.60566
76,Katingan,74413,-1.774898,113.487469,73881,-0.889685,115.137965
77,Katingan,74413,-1.774898,113.487469,72163,-3.267211,116.225153
