No.,Nama Logistic,Kode Pos Asal,Kode Pos Tujuan,Ongkir,Rate Code,Rate Type
1,J&T Express,73911,74161,45000,EZ,reguler
2,JNE,29511,25673,38000,OKE19,reguler
3,ID Express,94974,93411,59000,iDSTD,reguler
4,JNE,29511,28763,14000,OKE19,reguler
5,JNE,29511,31311,41000,OKE19,reguler
6,J&T Express,29511,29111,54000,EZ,reguler
7,ID Express,94974,92711,32000,iDSTD,reguler
8,J&T Express,29511,34157,61000,EZ,reguler
9,JNE,29511,20511,33000,OKE19,reguler
10,JNE,29511,20995,33000,OKE19,reguler
11,J&T Express,29511,34194,53000,EZ,reguler
12,J&T Express,29511,34157,61000,EZ,reguler
13,JNE,29511,31661,47000,OKE19,reguler
14,JNE,29511,30611,41000,OKE19,reguler
15,J&T Express,29511,31411,45000,EZ,reguler
16,J&T Express,29511,30111,28000,EZ,reguler
17,J&T Express,29511,35611,49000,EZ,reguler
18,ID Express,94974,95231,45000,iDSTD,reguler
19,J&T Express,73911,75511,58000,EZ,reguler
20,JNE,29511,24184,77000,OKE19,reguler
21,J&T Express,94974,94356,32000,EZ,reguler
22,JNE,29511,20811,33000,OKE19,reguler
23,JNE,29511,28811,12000,OKE19,reguler
24,JNE,94974,94711,22000,REG19,reguler
25,JNE,29511,24261,77000,OKE19,reguler
26,JNE,29511,30655,47000,OKE19,reguler
27,JNE,29511,21455,39000,OKE19,reguler
28,JNE,29511,28557,12000,OKE19,reguler
29,J&T Express,29511,20111,26000,EZ,reguler
30,ID Express,94974,90711,33000,iDSTD,reguler
31,ID Express,94974,92111,27000,iDSTD,reguler
32,J&T Express,29511,34611,50000,EZ,reguler
33,J&T Express,29511,33214,55000,EZ,reguler
34,J&T Express,73911,79513,96000,EZ,reguler
35,ID Express,94974,90611,32000,iDSTD,reguler
36,JNE,29511,20511,33000,OKE19,reguler
37,JNE,29511,34877,63000,OKE19,reguler
38,J&T Express,29511,35111,38000,EZ,reguler
39,J&T Express,29511,23242,61000,EZ,reguler
40,ID Express,94974,96112,50000,iDSTD,reguler
41,ID Express,94974,91121,32000,iDSTD,reguler
42,JNE,29511,36611,33000,OKE19,reguler
43,J&T Express,29511,34194,53000,EZ,reguler
44,JNE,29511,20511,33000,OKE19,reguler
45,ID Express,94974,93771,58000,iDSTD,reguler
46,JNE,29511,37311,33000,OKE19,reguler
47,JNE,29511,28411,12000,OKE19,reguler
48,J&T Express,73911,78243,60000,EZ,reguler
49,JNE,29511,21464,33000,OKE19,reguler
50,J&T Express,29511,31411,45000,EZ,reguler
51,J&T Express,29511,29111,54000,EZ,reguler
52,JNE,29511,30655,47000,OKE19,reguler
53,JNE,29511,20511,33000,OKE19,reguler
54,JNE,29511,21255,33000,OKE19,reguler
55,ID Express,94974,93571,58000,iDSTD,reguler
56,JNE,29511,27411,38000,OKE19,reguler
57,JNE,29511,36364,39000,OKE19,reguler
58,J&T Express,29511,33411,46000,EZ,reguler
59,JNE,94974,94561,35000,REG19,reguler
60,J&T Express,29511,24416,63000,EZ,reguler
61,J&T Express,29511,20111,26000,EZ,reguler
62,JNE,29511,37162,39000,OKE19,reguler
63,JNE,29511,36128,26000,OKE19,reguler
64,JNE,29511,21161,39000,OKE19,reguler
65,JNE,29511,20511,33000,OKE19,reguler
66,J&T Express,73911,70117,12000,EZ,reguler
67,J&T Express,73911,77211,64000,EZ,reguler
68,J&T Express,73911,78391,43000,EZ,reguler
69,JNE,29511,31654,47000,OKE19,reguler
70,J&T Express,29511,29427,32000,EZ,reguler
71,JNE,94974,94111,28000,REG19,reguler
72,J&T Express,29511,33783,46000,EZ,reguler
73,JNE,29511,38375,59000,OKE19,reguler
74,JNE,29511,31654,47000,OKE19,reguler
75,JNE,29511,28811,12000,OKE19,reguler
76,J&T Express,73911,75311,38000,EZ,reguler
77,ID Express,94974,96362,57000,iDSTD,reguler
78,JNE,29511,28711,12000,OKE19,reguler
79,J&T Express,73911,75511,58000,EZ,reguler
80,JNE,29511,32156,47000,OKE19,reguler
81,J&T Express,29511,33312,43000,EZ,reguler
82,JNE,29511,21161,39000,OKE19,reguler
83,J&T Express,73911,73881,26000,EZ,reguler
84,ID Express,94974,95811,64000,iDSTD,reguler
85,ID Express,94974,95611,53000,iDSTD,reguler
86,J&T Express,73911,78611,99000,EZ,reguler
87,J&T Express,94974,94356,32000,EZ,reguler
88,J&T Express,73911,72211,20000,EZ,reguler
89,J&T Express,73911,74511,36000,EZ,reguler
90,JNE,29511,22874,63000,REG19,reguler
91,ID Express,94974,95611,53000,iDSTD,reguler
92,J&T Express,73911,70611,20000,EZ,reguler
93,J&T Express,29511,20111,26000,EZ,reguler
94,JNE,29511,20811,33000,OKE19,reguler
95,ID Express,94974,96266,57000,iDSTD,reguler
96,ID Express,94974,90511,27000,iDSTD,reguler
97,J&T Express,94974,94356,32000,EZ,reguler
98,JNE,94974,94711,22000,REG19,reguler
99,JNE,29511,22756,47000,OKE19,reguler
100,JNE,29511,30655,47000,OKE19,reguler
101,ID Express,94974,95781,53000,iDSTD,reguler
102,J&T Express,73911,79111,95000,EZ,reguler
103,J&T Express,73911,75683,55000,EZ,reguler
104,J&T Express,29511,29427,32000,EZ,reguler
105,ID Express,94974,91611,32000,iDSTD,reguler
106,J&T Express,29511,25111,24000,EZ,reguler
107,J&T Express,73911,76143,77000,EZ,reguler
108,JNE,94974,94511,28000,REG19,reguler
109,J&T Express,73911,70611,20000,EZ,reguler
110,J&T Express,29511,33123,40000,EZ,reguler
111,JNE,29511,32274,47000,OKE19,reguler
112,JNE,29511,30611,41000,OKE19,reguler
113,JNE,29511,30655,47000,OKE19,reguler
114,J&T Express,29511,34194,53000,EZ,reguler
115,JNE,29511,23711,71000,OKE19,reguler
116,ID Express,94974,91611,32000,iDSTD,reguler
117,ID Express,94974,93611,59000,iDSTD,reguler
118,J&T Express,29511,29427,32000,EZ,reguler
119,J&T Express,29511,34157,61000,EZ,reguler
120,ID Express,94974,92711,32000,iDSTD,reguler
121,JNE,29511,20511,33000,OKE19,reguler
122,J&T Express,29511,30111,28000,EZ,reguler
123,J&T Express,73911,71215,21000,EZ,reguler
124,ID Express,94974,91611,32000,iDSTD,reguler
125,JNE,29511,28111,12000,OKE19,reguler
126,JNE,29511,28911,14000,OKE19,reguler
127,J&T Express,29511,29511,10000,EZ,reguler
128,J&T Express,29511,25111,24000,EZ,reguler
129,JNE,29511,20711,33000,OKE19,reguler
130,JNE,29511,38571,59000,OKE19,reguler
131,JNE,29511,28411,12000,OKE19,reguler
132,J&T Express,29511,20111,26000,EZ,reguler
133,JNE,29511,32184,47000,OKE19,reguler
134,JNE,29511,22611,47000,OKE19,reguler
135,JNE,29511,23671,77000,OKE19,reguler
136,JNE,29511,32184,47000,OKE19,reguler
137,ID Express,94974,92211,32000,iDSTD,reguler
138,JNE,29511,28383,12000,OKE19,reguler
139,J&T Express,73911,77311,81000,EZ,reguler
140,J&T Express,29511,22727,37000,EZ,reguler
141,J&T Express,29511,29427,32000,EZ,reguler
142,JNE,29511,24261,77000,OKE19,reguler
143,J&T Express,29511,35111,38000,EZ,reguler
144,JNE,29511,30655,47000,OKE19,reguler
145,ID Express,94974,92111,27000,iDSTD,reguler
146,J&T Express,29511,20111,26000,EZ,reguler
147,JNE,29511,32184,47000,OKE19,reguler
148,ID Express,94974,96211,57000,iDSTD,reguler
149,J&T Express,73911,71215,21000,EZ,reguler
150,J&T Express,29511,22811,47000,EZ,reguler
151,J&T Express,73911,70117,12000,EZ,reguler
152,JNE,29511,21161,39000,OKE19,reguler
153,ID Express,94974,91811,33000,iDSTD,reguler
154,JNE,29511,36611,33000,OKE19,reguler
155,JNE,29511,37481,33000,OKE19,reguler
156,J&T Express,73911,73881,26000,EZ,reguler
157,JNE,29511,28811,12000,OKE19,reguler
158,JNE,29511,22742,47000,OKE19,reguler
159,J&T Express,29511,20111,26000,EZ,reguler
160,J&T Express,29511,34764,43000,EZ,reguler
161,JNE,29511,20995,33000,OKE19,reguler
162,J&T Express,73911,78716,96000,EZ,reguler
163,J&T Express,29511,33123,40000,EZ,reguler
164,J&T Express,29511,34194,53000,EZ,reguler
165,JNE,29511,28763,14000,OKE19,reguler
166,J&T Express,29511,29427,32000,EZ,reguler
167,J&T Express,29511,35376,46000,EZ,reguler
168,ID Express,94974,92111,27000,iDSTD,reguler
169,J&T Express,29511,25111,24000,EZ,reguler
170,JNE,29511,36611,33000,OKE19,reguler
171,JNE,29511,30655,47000,OKE19,reguler
172,ID Express,94974,90111,27000,iDSTD,reguler
173,JNE,29511,30911,47000,OKE19,reguler
174,JNE,29511,28557,12000,OKE19,reguler
175,JNE,29511,36364,39000,OKE19,reguler
176,ID Express,94974,90511,27000,iDSTD,reguler
177,J&T Express,29511,33783,46000,EZ,reguler
178,JNE,29511,23671,77000,OKE19,reguler
179,ID Express,94974,91611,32000,iDSTD,reguler
180,J&T Express,29511,30111,28000,EZ,reguler
181,ID Express,94974,92611,33000,iDSTD,reguler
182,JNE,29511,23764,71000,OKE19,reguler
183,JNE,29511,32184,47000,OKE19,reguler
184,JNE,29511,37211,39000,OKE19,reguler
185,JNE,29511,27211,38000,OKE19,reguler
186,J&T Express,73911,73881,26000,EZ,reguler
187,J&T Express,29511,20111,26000,EZ,reguler
188,ID Express,94974,96211,57000,iDSTD,reguler
189,JNE,29511,24111,71000,OKE19,reguler
190,JNE,94974,94711,22000,REG19,reguler
191,ID Express,94974,93811,58000,iDSTD,reguler
192,J&T Express,29511,25111,24000,EZ,reguler
193,JNE,29511,24786,71000,OKE19,reguler
194,JNE,29511,30711,41000,OKE19,reguler
195,JNE,29511,24653,77000,OKE19,reguler
196,JNE,29511,24782,71000,OKE19,reguler
197,JNE,94974,94111,28000,REG19,reguler
198,JNE,29511,32274,47000,OKE19,reguler
199,J&T Express,29511,23242,61000,EZ,reguler
200,ID Express,94974,91411,33000,iDSTD,reguler
201,JNE,29511,24111,71000,OKE19,reguler
202,ID Express,94974,92412,32000,iDSTD,reguler
203,J&T Express,73911,70714,15000,EZ,reguler
204,JNE,29511,23711,71000,OKE19,reguler
