No,originCityName,originPostalCode,originLat,originLong,destinationPostalCode,destinationLat,destinationLong
1,Bangka Barat,33312,-1.997875,105.222326,74161,-2.271321,111.258358
2,Tapanuli Tengah,22611,1.815388,98.883182,25673,-1.301821,100.211183
3,Pasangkayu,91361,-1.502777,119.655733,93411,-4.166719,122.2521
4,Tapanuli Tengah,22611,1.815388,98.883182,28763,0.759398,101.923919
5,Bangka Barat,33312,-1.997875,105.222326,31311,-3.549068,103.85882
6,Bangka Barat,33312,-1.997875,105.222326,29111,0.903739,104.520442
7,Pasangkayu,91361,-1.502777,119.655733,92711,-4.826803,120.052518
8,Bangka Barat,33312,-1.997875,105.222326,34157,-4.884785,105.198391
9,Tapanuli Tengah,22611,1.815388,98.883182,20511,3.480805,98.664792
10,Tapanuli Tengah,22611,1.815388,98.883182,20995,3.432974,99.112736
11,Bangka Barat,33312,-1.997875,105.222326,34194,-5.118196,105.708374
12,Bangka Barat,33312,-1.997875,105.222326,34157,-4.884785,105.198391
13,Bangka Barat,33312,-1.997875,105.222326,31661,-2.77162,103.008349
14,Bangka Barat,33312,-1.997875,105.222326,30611,-3.446469,104.618896
15,Bangka Barat,33312,-1.997875,105.222326,31411,-3.798075,103.516954
16,Bangka Barat,33312,-1.997875,105.222326,30111,-2.987319,104.736009
17,Bangka Barat,33312,-1.997875,105.222326,35611,-5.351673,104.751878
18,Pasangkayu,91361,-1.502777,119.655733,95231,1.493416,124.841685
19,Pasangkayu,91361,-1.502777,119.655733,75511,-0.214494,116.959885
20,Tapanuli Tengah,22611,1.815388,98.883182,24184,5.224226,96.156036
21,Pasangkayu,91361,-1.502777,119.655733,94356,-0.423099,119.841901
22,Tapanuli Tengah,22611,1.815388,98.883182,20811,3.792181,98.385996
23,Tapanuli Tengah,22611,1.815388,98.883182,28811,1.678102,101.449121
24,Pasangkayu,91361,-1.502777,119.655733,94711,-1.71458,123.250741
25,Tapanuli Tengah,22611,1.815388,98.883182,24261,5.16914,96.789803
26,Bangka Barat,33312,-1.997875,105.222326,30655,-3.446607,104.488097
27,Tapanuli Tengah,22611,1.815388,98.883182,21455,2.358065,100.354073
28,Tapanuli Tengah,22611,1.815388,98.883182,28557,0.881609,100.655658
29,Tapanuli Tengah,22611,1.815388,98.883182,20111,3.595196,98.672222
30,Pasangkayu,91361,-1.502777,119.655733,90711,-4.231866,119.672071
31,Pasangkayu,91361,-1.502777,119.655733,92111,-5.370028,119.689257
32,Bangka Barat,33312,-1.997875,105.222326,34611,-4.522042,105.205173
33,Bangka Barat,33312,-1.997875,105.222326,33214,-2.741174,106.440587
34,Bangka Barat,33312,-1.997875,105.222326,79513,0.004029,110.939268
35,Pasangkayu,91361,-1.502777,119.655733,90611,-4.836786,119.551274
36,Tapanuli Tengah,22611,1.815388,98.883182,20511,3.480805,98.664792
37,Bangka Barat,33312,-1.997875,105.222326,34877,-2.651421,101.132202
38,Bangka Barat,33312,-1.997875,105.222326,35111,-5.427139,105.257972
39,Tapanuli Tengah,22611,1.815388,98.883182,23242,5.54829,95.323755
40,Pasangkayu,91361,-1.502777,119.655733,96112,0.54854,123.070209
41,Pasangkayu,91361,-1.502777,119.655733,91121,-4.016054,119.620803
42,Bangka Barat,33312,-1.997875,105.222326,36611,-1.338478,103.649899
43,Bangka Barat,33312,-1.997875,105.222326,34194,-5.118196,105.708374
44,Tapanuli Tengah,22611,1.815388,98.883182,20511,3.480805,98.664792
45,Pasangkayu,91361,-1.502777,119.655733,93771,-4.133168,122.518497
46,Bangka Barat,33312,-1.997875,105.222326,37311,-2.34895,102.126105
47,Tapanuli Tengah,22611,1.815388,98.883182,28411,0.291466,101.143107
48,Bangka Barat,33312,-1.997875,105.222326,78243,-0.099983,109.330533
49,Tapanuli Tengah,22611,1.815388,98.883182,21464,1.978433,100.095751
50,Bangka Barat,33312,-1.997875,105.222326,31411,-3.798075,103.516954
51,Bangka Barat,33312,-1.997875,105.222326,29111,1.138098,104.429359
52,Bangka Barat,33312,-1.997875,105.222326,30655,-3.446607,104.488097
53,Tapanuli Tengah,22611,1.815388,98.883182,20511,3.480805,98.664792
54,Tapanuli Tengah,22611,1.815388,98.883182,21255,3.287994,99.507255
55,Pasangkayu,91361,-1.502777,119.655733,93571,-3.493091,122.805502
56,Tapanuli Tengah,22611,1.815388,98.883182,27411,-0.687642,100.783294
57,Bangka Barat,33312,-1.997875,105.222326,36364,-1.602238,103.610513
58,Bangka Barat,33312,-1.997875,105.222326,33411,-2.741736,107.625053
59,Pasangkayu,91361,-1.502777,119.655733,94561,0.53997,119.710356
60,Tapanuli Tengah,22611,1.815388,98.883182,24416,4.487456,97.960922
61,Tapanuli Tengah,22611,1.815388,98.883182,20111,3.595196,98.672222
62,Bangka Barat,33312,-1.997875,105.222326,37162,-2.04188,101.986481
63,Bangka Barat,33312,-1.997875,105.222326,36128,-1.610122,103.613122
64,Tapanuli Tengah,22611,1.815388,98.883182,21161,2.971524,99.000226
65,Tapanuli Tengah,22611,1.815388,98.883182,20511,3.480805,98.664792
66,Pasangkayu,91361,-1.502777,119.655733,70117,-3.320299,114.591866
67,Pasangkayu,91361,-1.502777,119.655733,77211,2.890445,117.986957
68,Bangka Barat,33312,-1.997875,105.222326,78391,0.906239,109.188004
69,Bangka Barat,33312,-1.997875,105.222326,31654,-2.372244,103.030468
70,Bangka Barat,33312,-1.997875,105.222326,29427,1.045626,104.030454
71,Pasangkayu,91361,-1.502777,119.655733,94111,-0.883391,119.481491
72,Bangka Barat,33312,-1.997875,105.222326,33783,-3.084776,106.109833
73,Bangka Barat,33312,-1.997875,105.222326,38375,-3.792366,102.277413
74,Bangka Barat,33312,-1.997875,105.222326,31654,-2.372244,103.030468
75,Tapanuli Tengah,22611,1.815388,98.883182,28811,1.678102,101.449121
76,Pasangkayu,91361,-1.502777,119.655733,75311,0.12296,117.471188
77,Pasangkayu,91361,-1.502777,119.655733,96362,0.648322,122.494283
78,Tapanuli Tengah,22611,1.815388,98.883182,28711,1.488894,102.264307
79,Pasangkayu,91361,-1.502777,119.655733,75511,-0.214494,116.959885
80,Bangka Barat,33312,-1.997875,105.222326,32156,-4.002411,103.873268
81,Bangka Barat,33312,-1.997875,105.222326,33312,-1.997875,105.222326
82,Tapanuli Tengah,22611,1.815388,98.883182,21161,2.971524,99.000226
83,Pasangkayu,91361,-1.502777,119.655733,73881,-0.889685,115.137965
84,Pasangkayu,91361,-1.502777,119.655733,95811,3.645085,125.615066
85,Pasangkayu,91361,-1.502777,119.655733,95611,1.195111,124.954394
86,Bangka Barat,33312,-1.997875,105.222326,78611,0.06395,111.492913
87,Pasangkayu,91361,-1.502777,119.655733,94356,-0.423099,119.841901
88,Pasangkayu,91361,-1.502777,119.655733,72211,-3.448552,115.61463
89,Pasangkayu,91361,-1.502777,119.655733,74511,-2.464237,112.862867
90,Tapanuli Tengah,22611,1.815388,98.883182,22874,0.760118,97.702262
91,Pasangkayu,91361,-1.502777,119.655733,95611,1.195111,124.954394
92,Pasangkayu,91361,-1.502777,119.655733,70611,-3.47219,114.8638
93,Tapanuli Tengah,22611,1.815388,98.883182,20111,3.595196,98.672222
94,Tapanuli Tengah,22611,1.815388,98.883182,20811,3.792181,98.385996
95,Pasangkayu,91361,-1.502777,119.655733,96266,0.739309,121.991675
96,Pasangkayu,91361,-1.502777,119.655733,90511,-5.055282,119.630989
97,Pasangkayu,91361,-1.502777,119.655733,94356,-0.423099,119.841901
98,Pasangkayu,91361,-1.502777,119.655733,94711,-1.71458,123.250741
99,Tapanuli Tengah,22611,1.815388,98.883182,22756,1.6203,99.492513
100,Bangka Barat,33312,-1.997875,105.222326,30655,-3.446607,104.488097
101,Pasangkayu,91361,-1.502777,119.655733,95781,0.94251,125.268593
102,Bangka Barat,33312,-1.997875,105.222326,79111,0.90931,108.984931
103,Pasangkayu,91361,-1.502777,119.655733,75683,-1.81616,117.614852
104,Bangka Barat,33312,-1.997875,105.222326,29427,1.045626,104.030454
105,Pasangkayu,91361,-1.502777,119.655733,91611,-3.894785,119.926524
106,Tapanuli Tengah,22611,1.815388,98.883182,25111,-0.939989,100.35412
107,Pasangkayu,91361,-1.502777,119.655733,76143,-1.180361,116.441559
108,Pasangkayu,91361,-1.502777,119.655733,94511,1.251668,121.838729
109,Pasangkayu,91361,-1.502777,119.655733,70611,-3.47219,114.8638
110,Bangka Barat,33312,-1.997875,105.222326,33123,-2.129178,106.109733
111,Bangka Barat,33312,-1.997875,105.222326,32274,-4.235329,103.530487
112,Bangka Barat,33312,-1.997875,105.222326,30611,-3.446469,104.618896
113,Bangka Barat,33312,-1.997875,105.222326,30655,-3.446607,104.488097
114,Bangka Barat,33312,-1.997875,105.222326,34194,-5.118196,105.708374
115,Tapanuli Tengah,22611,1.815388,98.883182,23711,3.311304,97.222096
116,Pasangkayu,91361,-1.502777,119.655733,91611,-3.894785,119.926524
117,Pasangkayu,91361,-1.502777,119.655733,93611,-4.897745,122.600079
118,Bangka Barat,33312,-1.997875,105.222326,29427,1.045626,104.030454
119,Bangka Barat,33312,-1.997875,105.222326,34157,-4.884785,105.198391
120,Pasangkayu,91361,-1.502777,119.655733,92711,-4.826803,120.052518
121,Tapanuli Tengah,22611,1.815388,98.883182,20511,3.480805,98.664792
122,Bangka Barat,33312,-1.997875,105.222326,30111,-2.987319,104.736009
123,Pasangkayu,91361,-1.502777,119.655733,71215,-2.808934,115.222296
124,Pasangkayu,91361,-1.502777,119.655733,91611,-3.894785,119.926524
125,Tapanuli Tengah,22611,1.815388,98.883182,28111,0.534482,101.447679
126,Tapanuli Tengah,22611,1.815388,98.883182,28911,1.950618,100.825648
127,Tapanuli Tengah,22611,1.815388,98.883182,29511,-0.45251,101.45289
128,Tapanuli Tengah,22611,1.815388,98.883182,25111,-0.939989,100.35412
129,Tapanuli Tengah,22611,1.815388,98.883182,20711,3.601034,98.485377
130,Bangka Barat,33312,-1.997875,105.222326,38571,-4.222318,103.012315
131,Tapanuli Tengah,22611,1.815388,98.883182,28411,0.291466,101.143107
132,Tapanuli Tengah,22611,1.815388,98.883182,20111,3.595196,98.672222
133,Bangka Barat,33312,-1.997875,105.222326,32184,-3.60614,103.975773
134,Tapanuli Tengah,22611,1.815388,98.883182,22611,1.815388,98.883182
135,Tapanuli Tengah,22611,1.815388,98.883182,23671,4.155772,96.504502
136,Bangka Barat,33312,-1.997875,105.222326,32184,-3.60614,103.975773
137,Pasangkayu,91361,-1.502777,119.655733,92211,-5.354139,119.534573
138,Bangka Barat,33312,-1.997875,105.222326,28383,0.160037,102.258579
139,Pasangkayu,91361,-1.502777,119.655733,77311,2.652081,117.442193
140,Tapanuli Tengah,22611,1.815388,98.883182,22727,1.369063,99.273018
141,Bangka Barat,33312,-1.997875,105.222326,29427,1.045626,104.030454
142,Tapanuli Tengah,22611,1.815388,98.883182,24261,5.16914,96.789803
143,Bangka Barat,33312,-1.997875,105.222326,35111,-5.427139,105.257972
144,Bangka Barat,33312,-1.997875,105.222326,30655,-3.446607,104.488097
145,Pasangkayu,91361,-1.502777,119.655733,92111,-5.370028,119.689257
146,Tapanuli Tengah,22611,1.815388,98.883182,20111,3.595196,98.672222
147,Bangka Barat,33312,-1.997875,105.222326,32184,-3.60614,103.975773
148,Pasangkayu,91361,-1.502777,119.655733,96211,0.550606,123.056555
149,Pasangkayu,91361,-1.502777,119.655733,71215,-2.808934,115.222296
150,Tapanuli Tengah,22611,1.815388,98.883182,22811,1.277031,97.635925
151,Pasangkayu,91361,-1.502777,119.655733,70117,-3.320299,114.591866
152,Tapanuli Tengah,22611,1.815388,98.883182,21161,2.971524,99.000226
153,Pasangkayu,91361,-1.502777,119.655733,91811,-3.086371,119.904811
154,Bangka Barat,33312,-1.997875,105.222326,36611,-1.338478,103.649899
155,Bangka Barat,33312,-1.997875,105.222326,37481,-2.329868,102.485574
156,Pasangkayu,91361,-1.502777,119.655733,73881,-0.889685,115.137965
157,Tapanuli Tengah,22611,1.815388,98.883182,28811,1.678102,101.449121
158,Tapanuli Tengah,22611,1.815388,98.883182,22742,-1.7854,99.100706
159,Tapanuli Tengah,22611,1.815388,98.883182,20111,3.595196,98.672222
160,Bangka Barat,33312,-1.997875,105.222326,34764,-4.112872,104.488548
161,Tapanuli Tengah,22611,1.815388,98.883182,20995,3.432974,99.112736
162,Pasangkayu,91361,-1.502777,119.655733,78716,0.918956,112.926506
163,Bangka Barat,33312,-1.997875,105.222326,33123,-2.129178,106.109733
164,Bangka Barat,33312,-1.997875,105.222326,34194,-5.118196,105.708374
165,Tapanuli Tengah,22611,1.815388,98.883182,28763,0.759398,101.923919
166,Bangka Barat,33312,-1.997875,105.222326,29427,1.045626,104.030454
167,Bangka Barat,33312,-1.997875,105.222326,35376,-5.364748,104.972015
168,Pasangkayu,91361,-1.502777,119.655733,92111,-5.370028,119.689257
169,Tapanuli Tengah,22611,1.815388,98.883182,25111,-0.939989,100.35412
170,Bangka Barat,33312,-1.997875,105.222326,36611,-1.338478,103.649899
171,Bangka Barat,33312,-1.997875,105.222326,30655,-3.446607,104.488097
172,Pasangkayu,91361,-1.502777,119.655733,90111,-5.147665,119.432731
173,Bangka Barat,33312,-1.997875,105.222326,30911,-2.434015,104.583599
