No,originCityName,originPostalCode,originLat,originLong,destinationPostalCode,destinationLat,destinationLong
1,Kutai Timur,75683,-1.816160,117.614852,74161,-2.271321,111.258358
2,Tapanuli Tengah,22611,1.815388,98.883182,25673,-1.301821,100.211183
3,Banggai Laut,94892,-1.675078,123.044016,93411,-4.166719,122.2521
4,Tapanuli Tengah,22611,1.815388,98.883182,28763,0.759398,101.923919
5,Banyuasin,30911,-2.434015,104.583599,31311,-3.549068,103.85882
6,Banyuasin,30911,-2.434015,104.583599,29111,0.903739,104.520442
7,Kutai Timur,75683,-1.816160,117.614852,92711,-4.826803,120.052518
8,Banyuasin,30911,-2.434015,104.583599,34157,-4.884785,105.198391
9,Tapanuli Tengah,22611,1.815388,98.883182,20511,3.480805,98.664792
10,Tapanuli Tengah,22611,1.815388,98.883182,20995,3.432974,99.112736
11,Banyuasin,30911,-2.434015,104.583599,34194,-5.118196,105.708374
12,Banyuasin,30911,-2.434015,104.583599,34157,-4.884785,105.198391
13,Banyuasin,30911,-2.434015,104.583599,31661,-2.77162,103.008349
14,Banyuasin,30911,-2.434015,104.583599,30611,-3.446469,104.618896
15,Banyuasin,30911,-2.434015,104.583599,31411,-3.798075,103.516954
16,Banyuasin,30911,-2.434015,104.583599,30111,-2.987319,104.736009
17,Banyuasin,30911,-2.434015,104.583599,35611,-5.351673,104.751878
18,Banggai Laut,94892,-1.675078,123.044016,95231,1.493416,124.841685
19,Kutai Timur,75683,-1.816160,117.614852,75511,-0.214494,116.959885
20,Tapanuli Tengah,22611,1.815388,98.883182,24184,5.224226,96.156036
21,Kutai Timur,75683,-1.816160,117.614852,94356,-0.423099,119.841901
22,Tapanuli Tengah,22611,1.815388,98.883182,20811,3.792181,98.385996
23,Tapanuli Tengah,22611,1.815388,98.883182,28811,1.678102,101.449121
24,Banggai Laut,94892,-1.675078,123.044016,94711,-1.71458,123.250741
25,Tapanuli Tengah,22611,1.815388,98.883182,24261,5.16914,96.789803
26,Banyuasin,30911,-2.434015,104.583599,30655,-3.446607,104.488097
27,Tapanuli Tengah,22611,1.815388,98.883182,21455,2.358065,100.354073
28,Tapanuli Tengah,22611,1.815388,98.883182,28557,0.881609,100.655658
29,Tapanuli Tengah,22611,1.815388,98.883182,20111,3.595196,98.672222
30,Kutai Timur,75683,-1.816160,117.614852,90711,-4.231866,119.672071
31,Kutai Timur,75683,-1.816160,117.614852,92111,-5.370028,119.689257
32,Banyuasin,30911,-2.434015,104.583599,34611,-4.522042,105.205173
33,Banyuasin,30911,-2.434015,104.583599,33214,-2.741174,106.440587
34,Banyuasin,30911,-2.434015,104.583599,79513,0.004029,110.939268
35,Kutai Timur,75683,-1.816160,117.614852,90611,-4.836786,119.551274
36,Tapanuli Tengah,22611,1.815388,98.883182,20511,3.480805,98.664792
37,Banyuasin,30911,-2.434015,104.583599,34877,-2.651421,101.132202
38,Banyuasin,30911,-2.434015,104.583599,35111,-5.427139,105.257972
39,Tapanuli Tengah,22611,1.815388,98.883182,23242,5.54829,95.323755
40,Banggai Laut,94892,-1.675078,123.044016,96112,0.54854,123.070209
41,Kutai Timur,75683,-1.816160,117.614852,91121,-4.016054,119.620803
42,Banyuasin,30911,-2.434015,104.583599,36611,-1.338478,103.649899
43,Banyuasin,30911,-2.434015,104.583599,34194,-5.118196,105.708374
44,Tapanuli Tengah,22611,1.815388,98.883182,20511,3.480805,98.664792
45,Banggai Laut,94892,-1.675078,123.044016,93771,-4.133168,122.518497
46,Banyuasin,30911,-2.434015,104.583599,37311,-2.34895,102.126105
47,Tapanuli Tengah,22611,1.815388,98.883182,28411,0.291466,101.143107
48,Banyuasin,30911,-2.434015,104.583599,78243,-0.099983,109.330533
49,Tapanuli Tengah,22611,1.815388,98.883182,21464,1.978433,100.095751
50,Banyuasin,30911,-2.434015,104.583599,31411,-3.798075,103.516954
51,Banyuasin,30911,-2.434015,104.583599,29111,1.138098,104.429359
52,Banyuasin,30911,-2.434015,104.583599,30655,-3.446607,104.488097
53,Tapanuli Tengah,22611,1.815388,98.883182,20511,3.480805,98.664792
54,Tapanuli Tengah,22611,1.815388,98.883182,21255,3.287994,99.507255
55,Banggai Laut,94892,-1.675078,123.044016,93571,-3.493091,122.805502
56,Tapanuli Tengah,22611,1.815388,98.883182,27411,-0.687642,100.783294
57,Banyuasin,30911,-2.434015,104.583599,36364,-1.602238,103.610513
58,Banyuasin,30911,-2.434015,104.583599,33411,-2.741736,107.625053
59,Kutai Timur,75683,-1.816160,117.614852,94561,0.53997,119.710356
60,Tapanuli Tengah,22611,1.815388,98.883182,24416,4.487456,97.960922
61,Tapanuli Tengah,22611,1.815388,98.883182,20111,3.595196,98.672222
