No,originCityName,originPostalCode,originLat,originLong,destinationPostalCode,destinationLat,destinationLong
1,Banyuasin,30911,-2.434015,104.583599,32184,-3.60614,103.975773
2,Banyuasin,30911,-2.434015,104.583599,29111,0.903739,104.520442
3,Kutai Timur,75683,-1.816160,117.614852,94111,-0.883391,119.481491
4,Banyuasin,30911,-2.434015,104.583599,31654,-2.372244,103.030468
5,Tapanuli Tengah,22611,1.815388,98.883182,24111,5.150908,95.980123
6,Tapanuli Tengah,22611,1.815388,98.883182,24511,4.634051,96.916392
7,Tapanuli Tengah,22611,1.815388,98.883182,28411,0.291466,101.143107
8,Tapanuli Tengah,22611,1.815388,98.883182,28411,0.291466,101.143107
9,Tapanuli Tengah,22611,1.815388,98.883182,24413,4.676605,97.90675
10,Tapanuli Tengah,22611,1.815388,98.883182,28411,0.291466,101.143107
11,Tapanuli Tengah,22611,1.815388,98.883182,28711,1.488894,102.264307
12,Kutai Timur,75683,-1.816160,117.614852,71419,-2.286212,115.213917
13,Banyuasin,30911,-2.434015,104.583599,31214,-4.031489,103.097979
14,Tapanuli Tengah,22611,1.815388,98.883182,24416,4.487456,97.960922
15,Tapanuli Tengah,22611,1.815388,98.883182,28111,0.534482,101.447679
16,Banggai Laut,94892,-1.675078,123.044016,94971,0.900303,121.677543
17,Banggai Laut,94892,-1.675078,123.044016,93881,-5.507226,122.786954
18,Tapanuli Tengah,22611,1.815388,98.883182,24413,4.676605,97.90675
19,Kutai Timur,75683,-1.816160,117.614852,90111,-5.147665,119.432731
20,Banggai Laut,94892,-1.675078,123.044016,95953,1.070894,124.813615
21,Kutai Timur,75683,-1.816160,117.614852,73513,-3.196033,114.390253
22,Tapanuli Tengah,22611,1.815388,98.883182,27411,-0.687642,100.783294
23,Banyuasin,30911,-2.434015,104.583599,29111,0.903739,104.520442
24,Tapanuli Tengah,22611,1.815388,98.883182,22392,2.584514,98.863784
25,Banyuasin,30911,-2.434015,104.583599,29427,1.045626,104.030454
26,Tapanuli Tengah,22611,1.815388,98.883182,27511,-0.679012,101.253522
27,Banyuasin,30911,-2.434015,104.583599,79513,0.004029,110.939268
28,Tapanuli Tengah,22611,1.815388,98.883182,29511,-0.45251,101.45289
