No,originCityName,originPostalCode,originLat,originLong,destinationPostalCode,destinationLat,destinationLong
1,Tapanuli Tengah,22611,1.815388,98.883182,22911,0.847732,99.250065
2,Banggai Laut,94892,-1.675078,123.044016,96266,0.739309,121.991675
3,Kutai Timur,75683,-1.816160,117.614852,90511,-5.055282,119.630989
4,Banyuasin,30911,-2.434015,104.583599,36514,-1.25072,103.38945
5,Kutai Timur,75683,-1.816160,117.614852,91911,-2.978439,120.091282
6,Tapanuli Tengah,22611,1.815388,98.883182,20511,3.480805,98.664792
7,Banggai Laut,94892,-1.675078,123.044016,96112,0.54854,123.070209
8,Tapanuli Tengah,22611,1.815388,98.883182,28911,1.950618,100.825648
9,Kutai Timur,75683,-1.816160,117.614852,74172,-2.600499,111.220706
10,Banyuasin,30911,-2.434015,104.583599,34111,-5.113594,105.305088
11,Tapanuli Tengah,22611,1.815388,98.883182,24311,4.981445,97.438202
12,Tapanuli Tengah,22611,1.815388,98.883182,22611,1.815388,98.883182
13,Banyuasin,30911,-2.434015,104.583599,35111,-5.427139,105.257972
14,Banyuasin,30911,-2.434015,104.583599,79465,1.403274,109.325107
15,Kutai Timur,75683,-1.816160,117.614852,92412,-5.516169,119.931403
16,Tapanuli Tengah,22611,1.815388,98.883182,20111,3.595196,98.672222
17,Banggai Laut,94892,-1.675078,123.044016,96112,0.54854,123.070209
18,Banyuasin,30911,-2.434015,104.583599,39112,-3.662338,102.524653
19,Banyuasin,30911,-2.434015,104.583599,28755,0.936412,102.700215
20,Tapanuli Tengah,22611,1.815388,98.883182,24352,5.186948,97.133471
21,Tapanuli Tengah,22611,1.815388,98.883182,28811,1.678102,101.449121
22,Tapanuli Tengah,22611,1.815388,98.883182,21211,2.766106,99.047137
23,Banyuasin,30911,-2.434015,104.583599,30611,-3.446469,104.618896
24,Tapanuli Tengah,22611,1.815388,98.883182,20511,3.480805,98.664792
25,Kutai Timur,75683,-1.816160,117.614852,76111,-1.267638,116.827905
26,Kutai Timur,75683,-1.816160,117.614852,94561,0.53997,119.710356
27,Banyuasin,30911,-2.434015,104.583599,78557,0.13477,110.592349
28,Banyuasin,30911,-2.434015,104.583599,30655,-3.446607,104.488097
29,Kutai Timur,75683,-1.816160,117.614852,90111,-5.147665,119.432731
30,Kutai Timur,75683,-1.816160,117.614852,91512,-2.573133,119.363607
31,Kutai Timur,75683,-1.816160,117.614852,78611,0.06395,111.492913
32,Tapanuli Tengah,22611,1.815388,98.883182,20111,3.595196,98.672222
33,Banyuasin,30911,-2.434015,104.583599,36128,-1.610122,103.613122
34,Tapanuli Tengah,22611,1.815388,98.883182,22611,1.815388,98.883182
35,Kutai Timur,75683,-1.816160,117.614852,74261,-2.552164,112.581647
36,Banggai Laut,94892,-1.675078,123.044016,93711,-5.469289,122.604655
37,Kutai Timur,75683,-1.816160,117.614852,91371,-2.989799,119.345682
38,Tapanuli Tengah,22611,1.815388,98.883182,28111,0.534482,101.447679
39,Kutai Timur,75683,-1.816160,117.614852,75111,-0.502106,117.153709
40,Tapanuli Tengah,22611,1.815388,98.883182,28411,0.291466,101.143107
41,Banyuasin,30911,-2.434015,104.583599,37571,-1.578579,102.349139
42,Banyuasin,30911,-2.434015,104.583599,37311,-2.34895,102.126105
43,Tapanuli Tengah,22611,1.815388,98.883182,22111,3.028802,98.277303
44,Tapanuli Tengah,22611,1.815388,98.883182,24476,4.065084,97.967821
45,Tapanuli Tengah,22611,1.815388,98.883182,25111,-0.939989,100.35412
46,Kutai Timur,75683,-1.816160,117.614852,75511,-0.214494,116.959885
47,Kutai Timur,75683,-1.816160,117.614852,90111,-5.147665,119.432731
48,Banyuasin,30911,-2.434015,104.583599,32184,-3.60614,103.975773
49,Banyuasin,30911,-2.434015,104.583599,37211,-1.346301,101.842768
50,Tapanuli Tengah,22611,1.815388,98.883182,22711,1.454282,99.246087
51,Tapanuli Tengah,22611,1.815388,98.883182,26566,-0.356482,99.872362
52,Banyuasin,30911,-2.434015,104.583599,34684,-4.003371,105.39169
53,Banyuasin,30911,-2.434015,104.583599,31511,-3.730898,102.78492
54,Banyuasin,30911,-2.434015,104.583599,35376,-5.364748,104.972015
55,Banyuasin,30911,-2.434015,104.583599,29427,1.045626,104.030454
56,Tapanuli Tengah,22611,1.815388,98.883182,22211,2.932329,98.132973
57,Banggai Laut,94892,-1.675078,123.044016,96112,0.54854,123.070209
58,Banyuasin,30911,-2.434015,104.583599,78243,-0.099983,109.330533
59,Tapanuli Tengah,22611,1.815388,98.883182,20111,3.595196,98.672222
60,Banyuasin,30911,-2.434015,104.583599,79465,1.403274,109.325107
61,Kutai Timur,75683,-1.816160,117.614852,90511,-5.055282,119.630989
62,Kutai Timur,75683,-1.816160,117.614852,92511,-5.425673,120.203804
63,Tapanuli Tengah,22611,1.815388,98.883182,21255,3.287994,99.507255
64,Tapanuli Tengah,22611,1.815388,98.883182,26566,-0.356482,99.872362
65,Tapanuli Tengah,22611,1.815388,98.883182,24382,5.506105,95.36854
66,Tapanuli Tengah,22611,1.815388,98.883182,27211,-0.453214,100.531948
67,Banyuasin,30911,-2.434015,104.583599,34877,-2.651421,101.132202
68,Banyuasin,30911,-2.434015,104.583599,35111,-5.427139,105.257972
69,Banyuasin,30911,-2.434015,104.583599,38878,-4.078363,103.738369
70,Banyuasin,30911,-2.434015,104.583599,39265,-3.053336,102.489627
71,Tapanuli Tengah,22611,1.815388,98.883182,20811,3.792181,98.385996
72,Banyuasin,30911,-2.434015,104.583599,30111,-2.987319,104.736009
73,Banyuasin,30911,-2.434015,104.583599,32184,-3.60614,103.975773
74,Tapanuli Tengah,22611,1.815388,98.883182,20995,3.432974,99.112736
75,Banggai Laut,94892,-1.675078,123.044016,93671,-4.997515,122.60566
76,Kutai Timur,75683,-1.816160,117.614852,73881,-0.889685,115.137965
77,Kutai Timur,75683,-1.816160,117.614852,72163,-3.267211,116.225153
78,Banyuasin,30911,-2.434015,104.583599,35376,-5.364748,104.972015
79,Tapanuli Tengah,22611,1.815388,98.883182,28111,0.534482,101.447679
80,Banyuasin,30911,-2.434015,104.583599,34157,-4.884785,105.198391
81,Banggai Laut,94892,-1.675078,123.044016,94971,0.900303,121.677543
82,Tapanuli Tengah,22611,1.815388,98.883182,24382,5.506105,95.36854
83,Banyuasin,30911,-2.434015,104.583599,39115,-3.385216,102.759482
84,Kutai Timur,75683,-1.816160,117.614852,91711,-3.573256,119.752596
85,Kutai Timur,75683,-1.816160,117.614852,92917,-2.382177,119.944564
86,Kutai Timur,75683,-1.816160,117.614852,91561,-1.498526,119.239087
87,Tapanuli Tengah,22611,1.815388,98.883182,22111,3.028802,98.277303
88,Kutai Timur,75683,-1.816160,117.614852,90111,-5.147665,119.432731
89,Tapanuli Tengah,22611,1.815388,98.883182,22111,3.028802,98.277303
90,Banyuasin,30911,-2.434015,104.583599,31311,-3.549068,103.85882
91,Banyuasin,30911,-2.434015,104.583599,29427,1.045626,104.030454
92,Banggai Laut,94892,-1.675078,123.044016,94892,-1.675078,123.044016
93,Banyuasin,30911,-2.434015,104.583599,79465,1.403274,109.325107
94,Banyuasin,30911,-2.434015,104.583599,34684,-4.003371,105.39169
95,Kutai Timur,75683,-1.816160,117.614852,74511,-2.464237,112.862867
96,Tapanuli Tengah,22611,1.815388,98.883182,24653,3.986971,97.317543
97,Tapanuli Tengah,22611,1.815388,98.883182,22742,-1.7854,99.100706
98,Tapanuli Tengah,22611,1.815388,98.883182,27511,-0.679012,101.253522
