No,originCityName,originPostalCode,originLat,originLong,destinationPostalCode,destinationLat,destinationLong
1,Palembang,30111,-2.987319,104.736009,32184,-3.60614,103.975773
2,Jakarta Utara,14440,-6.1341,106.8325,35376,-5.364748,104.972015
3,Medan,20111,3.595196,98.672222,28411,0.291466,101.143107
4,Medan,20111,3.595196,98.672222,20111,3.595196,98.672222
5,Surabaya,60191,-7.2575,112.7521,94971,0.900303,121.677543
6,Medan,20111,3.595196,98.672222,20111,3.595196,98.672222
7,Medan,20111,3.595196,98.672222,23764,3.779372,97.609232
8,Palembang,30111,-2.987319,104.736009,34764,-4.112872,104.488548
9,Surabaya,60191,-7.2575,112.7521,90111,-5.147665,119.432731
10,Medan,20111,3.595196,98.672222,23891,2.602874,96.050869
11,Jakarta Utara,14440,-6.1341,106.8325,35592,-5.51985,104.939981
12,Medan,20111,3.595196,98.672222,20511,3.480805,98.664792
13,Surabaya,60191,-7.2575,112.7521,91311,-3.281948,119.336006
14,Surabaya,60191,-7.2575,112.7521,75511,-0.214494,116.959885
15,Medan,20111,3.595196,98.672222,24352,5.186948,97.133471
16,Surabaya,60191,-7.2575,112.7521,91992,-2.811711,120.124027
17,Medan,20111,3.595196,98.672222,22392,2.584514,98.863784
18,Medan,20111,3.595196,98.672222,23681,4.393488,96.728292
19,Medan,20111,3.595196,98.672222,20811,3.792181,98.385996
20,Medan,20111,3.595196,98.672222,24111,5.150908,95.980123
21,Palembang,30111,-2.987319,104.736009,31311,-3.549068,103.85882
22,Surabaya,60191,-7.2575,112.7521,76111,-1.267638,116.827905
23,Palembang,30111,-2.987319,104.736009,33214,-2.741174,106.440587
24,Palembang,30111,-2.987319,104.736009,34157,-4.884785,105.198391
25,Palembang,30111,-2.987319,104.736009,31661,-2.77162,103.008349
26,Surabaya,60191,-7.2575,112.7521,92711,-4.826803,120.052518
27,Surabaya,60191,-7.2575,112.7521,90911,-3.783826,120.104919
28,Palembang,30111,-2.987319,104.736009,30111,-2.987319,104.736009
29,Medan,20111,3.595196,98.672222,20111,3.595196,98.672222
30,Medan,20111,3.595196,98.672222,25511,-0.57461,100.148899
31,Medan,20111,3.595196,98.672222,26311,0.148999,99.654716
32,Surabaya,60191,-7.2575,112.7521,92111,-5.370028,119.689257
33,Surabaya,60191,-7.2575,112.7521,94356,-0.423099,119.841901
34,Medan,20111,3.595196,98.672222,26164,-0.254882,100.233707
35,Palembang,30111,-2.987319,104.736009,30911,-2.434015,104.583599
36,Surabaya,60191,-7.2575,112.7521,91361,-1.502777,119.655733
37,Palembang,30111,-2.987319,104.736009,32184,-3.60614,103.975773
38,Palembang,30111,-2.987319,104.736009,36514,-1.292884,103.879452
39,Surabaya,60191,-7.2575,112.7521,73112,-2.204763,113.924411
40,Surabaya,60191,-7.2575,112.7521,91853,-2.958132,119.935797
41,Palembang,30111,-2.987319,104.736009,30655,-3.446607,104.488097
42,Palembang,30111,-2.987319,104.736009,79465,1.403274,109.325107
43,Palembang,30111,-2.987319,104.736009,78113,-0.036714,109.338004
44,Palembang,30111,-2.987319,104.736009,38571,-4.222318,103.012315
45,Palembang,30111,-2.987319,104.736009,36514,-1.25072,103.38945
46,Palembang,30111,-2.987319,104.736009,79111,0.90931,108.984931
47,Palembang,30111,-2.987319,104.736009,29211,-0.170646,102.530555
48,Medan,20111,3.595196,98.672222,28557,0.881609,100.655658
49,Medan,20111,3.595196,98.672222,24261,5.16914,96.789803
50,Medan,20111,3.595196,98.672222,24382,5.506105,95.36854
51,Palembang,30111,-2.987319,104.736009,31511,-3.730898,102.78492
52,Surabaya,60191,-7.2575,112.7521,77211,2.890445,117.986957
53,Palembang,30111,-2.987319,104.736009,36514,-1.25072,103.38945
54,Surabaya,60191,-7.2575,112.7521,91911,-2.978439,120.091282
55,Palembang,30111,-2.987319,104.736009,79465,1.403274,109.325107
56,Surabaya,60191,-7.2575,112.7521,91992,-2.811711,120.124027
57,Surabaya,60191,-7.2575,112.7521,91211,-3.742875,119.520969
58,Palembang,30111,-2.987319,104.736009,33511,-2.909958,108.160792
59,Palembang,30111,-2.987319,104.736009,37311,-2.34895,102.126105
60,Medan,20111,3.595196,98.672222,20111,3.595196,98.672222
61,Surabaya,60191,-7.2575,112.7521,73712,-1.967769,114.810215
62,Jakarta Utara,14440,-6.1341,106.8325,34111,-5.113594,105.305088
63,Surabaya,60191,-7.2575,112.7521,92711,-4.826803,120.052518
64,Medan,20111,3.595196,98.672222,21464,1.978433,100.095751
65,Surabaya,60191,-7.2575,112.7521,74363,-1.720654,111.361152
66,Palembang,30111,-2.987319,104.736009,34157,-4.884785,105.198391
67,Medan,20111,3.595196,98.672222,26311,0.148999,99.654716
68,Medan,20111,3.595196,98.672222,21455,2.358065,100.354073
69,Surabaya,60191,-7.2575,112.7521,76143,-1.180361,116.441559
70,Medan,20111,3.595196,98.672222,25392,-1.043182,99.31581
71,Surabaya,60191,-7.2575,112.7521,95881,4.109578,126.809313
72,Surabaya,60191,-7.2575,112.7521,73712,-1.967769,114.810215
73,Medan,20111,3.595196,98.672222,21111,2.963409,99.060574
74,Surabaya,60191,-7.2575,112.7521,93811,-4.155098,122.583667
75,Jakarta Utara,14440,-6.1341,106.8325,35111,-5.427139,105.257972
76,Medan,20111,3.595196,98.672222,22742,-1.7854,99.100706
77,Palembang,30111,-2.987319,104.736009,78852,-1.350377,110.436354
78,Surabaya,60191,-7.2575,112.7521,95411,1.327994,124.836267
79,Medan,20111,3.595196,98.672222,21311,2.961995,99.800549
80,Palembang,30111,-2.987319,104.736009,28755,0.936412,102.700215
81,Palembang,30111,-2.987319,104.736009,79111,0.90931,108.984931
82,Medan,20111,3.595196,98.672222,24511,4.634051,96.916392
83,Surabaya,60191,-7.2575,112.7521,74261,-2.552164,112.581647
84,Surabaya,60191,-7.2575,112.7521,94974,-2.484031,121.911621
85,Medan,20111,3.595196,98.672222,22611,1.815388,98.883182
86,Medan,20111,3.595196,98.672222,22411,2.33024,98.663552
87,Surabaya,60191,-7.2575,112.7521,92917,-2.382177,119.944564
88,Palembang,30111,-2.987319,104.736009,33123,-2.129178,106.109733
89,Surabaya,60191,-7.2575,112.7521,93791,-5.348188,123.605246
90,Palembang,30111,-2.987319,104.736009,33123,-2.129178,106.109733
91,Palembang,30111,-2.987319,104.736009,31311,-3.549068,103.85882
92,Jakarta Utara,14440,-6.1341,106.8325,35592,-5.51985,104.939981
93,Palembang,30111,-2.987319,104.736009,78384,0.122803,109.609764
94,Surabaya,60191,-7.2575,112.7521,92711,-4.826803,120.052518
95,Medan,20111,3.595196,98.672222,20711,3.601034,98.485377
96,Palembang,30111,-2.987319,104.736009,34157,-4.884785,105.198391
97,Jakarta Utara,14440,-6.1341,106.8325,35111,-5.427139,105.257972
98,Surabaya,60191,-7.2575,112.7521,71419,-2.286212,115.213917
99,Palembang,30111,-2.987319,104.736009,38375,-3.792366,102.277413
100,Palembang,30111,-2.987319,104.736009,37211,-1.346301,101.842768
101,Palembang,30111,-2.987319,104.736009,38612,-3.142545,101.173582
102,Medan,20111,3.595196,98.672222,21455,2.358065,100.354073
103,Palembang,30111,-2.987319,104.736009,27511,-0.679012,101.253522
104,Surabaya,60191,-7.2575,112.7521,91811,-3.086371,119.904811
105,Medan,20111,3.595196,98.672222,26164,-0.254882,100.233707
106,Medan,20111,3.595196,98.672222,20711,3.601034,98.485377
107,Surabaya,60191,-7.2575,112.7521,91211,-3.742875,119.520969
108,Palembang,30111,-2.987319,104.736009,31111,-3.43947,104.242479
109,Medan,20111,3.595196,98.672222,24111,5.150908,95.980123
110,Medan,20111,3.595196,98.672222,24786,2.494228,97.917348
111,Surabaya,60191,-7.2575,112.7521,90111,-5.147665,119.432731
112,Palembang,30111,-2.987319,104.736009,28755,0.936412,102.700215
113,Surabaya,60191,-7.2575,112.7521,94111,-0.883391,119.481491
