No,originCityName,originPostalCode,originLat,originLong,destinationPostalCode,destinationLat,destinationLong
1,Medan,20111,3.595196,98.672222,22876,1.039533,97.529608
2,Palembang,30111,-2.987319,104.736009,30711,-2.689627,104.380374
3,Surabaya,60191,-7.2575,112.7521,70611,-3.47219,114.8638
4,Surabaya,60191,-7.2575,112.7521,90711,-4.231866,119.672071
5,Medan,20111,3.595196,98.672222,20511,3.480805,98.664792
6,Surabaya,60191,-7.2575,112.7521,90111,-5.147665,119.432731
7,Jakarta Utara,14440,-6.1341,106.8325,78873,-1.88691,109.967179
8,Palembang,30111,-2.987319,104.736009,29319,0.862682,102.731788
9,Medan,20111,3.595196,98.672222,22911,0.847732,99.250065
10,Medan,20111,3.595196,98.672222,28411,0.291466,101.143107
11,Medan,20111,3.595196,98.672222,22727,1.369063,99.273018
12,Medan,20111,3.595196,98.672222,28111,0.534482,101.447679
13,Surabaya,60191,-7.2575,112.7521,75111,-0.502106,117.153709
14,Medan,20111,3.595196,98.672222,22742,-1.7854,99.100706
15,Palembang,30111,-2.987319,104.736009,29211,-0.170646,102.530555
16,Surabaya,60191,-7.2575,112.7521,74361,-2.04596,112.297125
17,Surabaya,60191,-7.2575,112.7521,92711,-4.826803,120.052518
18,Surabaya,60191,-7.2575,112.7521,73761,-2.981434,114.570154
19,Surabaya,60191,-7.2575,112.7521,70815,-3.850749,116.270774
20,Surabaya,60191,-7.2575,112.7521,94971,0.900303,121.677543
21,Surabaya,60191,-7.2575,112.7521,93111,-3.995386,122.515081
22,Medan,20111,3.595196,98.672222,21111,2.963409,99.060574
23,Jakarta Utara,14440,-6.1341,106.8325,34194,-5.118196,105.708374
24,Medan,20111,3.595196,98.672222,22311,2.371365,99.143379
25,Medan,20111,3.595196,98.672222,24184,5.224226,96.156036
26,Surabaya,60191,-7.2575,112.7521,94971,0.900303,121.677543
27,Surabaya,60191,-7.2575,112.7521,94356,-0.423099,119.841901
28,Medan,20111,3.595196,98.672222,27211,-0.453214,100.531948
29,Jakarta Utara,14440,-6.1341,106.8325,35592,-5.51985,104.939981
30,Medan,20111,3.595196,98.672222,23764,3.779372,97.609232
31,Palembang,30111,-2.987319,104.736009,79465,1.403274,109.325107
32,Palembang,30111,-2.987319,104.736009,30111,-2.987319,104.736009
33,Palembang,30111,-2.987319,104.736009,79513,0.004029,110.939268
34,Medan,20111,3.595196,98.672222,22611,1.815388,98.883182
35,Medan,20111,3.595196,98.672222,24413,4.676605,97.90675
36,Palembang,30111,-2.987319,104.736009,78557,0.13477,110.592349
37,Palembang,30111,-2.987319,104.736009,31311,-3.549068,103.85882
38,Palembang,30111,-2.987319,104.736009,30911,-2.434015,104.583599
39,Surabaya,60191,-7.2575,112.7521,90911,-3.783826,120.104919
40,Surabaya,60191,-7.2575,112.7521,92111,-5.370028,119.689257
41,Medan,20111,3.595196,98.672222,20111,3.595196,98.672222
42,Palembang,30111,-2.987319,104.736009,78113,-0.036714,109.338004
43,Surabaya,60191,-7.2575,112.7521,96211,0.550606,123.056555
44,Medan,20111,3.595196,98.672222,22727,1.369063,99.273018
45,Surabaya,60191,-7.2575,112.7521,71419,-2.286212,115.213917
46,Medan,20111,3.595196,98.672222,27211,-0.453214,100.531948
47,Medan,20111,3.595196,98.672222,21464,1.978433,100.095751
48,Medan,20111,3.595196,98.672222,28557,0.881609,100.655658
49,Surabaya,60191,-7.2575,112.7521,93511,-4.079712,121.897202
50,Medan,20111,3.595196,98.672222,24511,4.634051,96.916392
51,Surabaya,60191,-7.2575,112.7521,72211,-3.448552,115.61463
52,Palembang,30111,-2.987319,104.736009,36364,-1.602238,103.610513
53,Palembang,30111,-2.987319,104.736009,29662,0.903537,103.401594
54,Surabaya,60191,-7.2575,112.7521,90111,-5.147665,119.432731
55,Surabaya,60191,-7.2575,112.7521,70815,-3.850749,116.270774
56,Palembang,30111,-2.987319,104.736009,29319,0.862682,102.731788
57,Jakarta Utara,14440,-6.1341,106.8325,35367,-5.487725,105.119718
58,Medan,20111,3.595196,98.672222,24653,3.986971,97.317543
59,Medan,20111,3.595196,98.672222,28763,0.759398,101.923919
60,Medan,20111,3.595196,98.672222,20511,3.480805,98.664792
61,Palembang,30111,-2.987319,104.736009,31411,-3.798075,103.516954
62,Surabaya,60191,-7.2575,112.7521,92311,-5.582748,119.641924
