No,originCityName,originPostalCode,originLat,originLong,destinationPostalCode,destinationLat,destinationLong
1,Kuantan Singingi,29511,-0.452510,101.452890,22911,0.847732,99.250065
2,Morowali,94974,-2.484031,121.911621,96266,0.739309,121.991675
3,Morowali,94974,-2.484031,121.911621,90511,-5.055282,119.630989
4,Kuantan Singingi,29511,-0.452510,101.452890,36514,-1.25072,103.38945
5,Morowali,94974,-2.484031,121.911621,91911,-2.978439,120.091282
6,Kuantan Singingi,29511,-0.452510,101.452890,20511,3.480805,98.664792
7,Morowali,94974,-2.484031,121.911621,96112,0.54854,123.070209
8,Kuantan Singingi,29511,-0.452510,101.452890,28911,1.950618,100.825648
9,Murung Raya,73911,-0.285192,114.255040,74172,-2.600499,111.220706
10,Kuantan Singingi,29511,-0.452510,101.452890,34111,-5.113594,105.305088
11,Kuantan Singingi,29511,-0.452510,101.452890,24311,4.981445,97.438202
12,Kuantan Singingi,29511,-0.452510,101.452890,22611,1.815388,98.883182
13,Kuantan Singingi,29511,-0.452510,101.452890,35111,-5.427139,105.257972
14,Murung Raya,73911,-0.285192,114.255040,79465,1.403274,109.325107
15,Morowali,94974,-2.484031,121.911621,92412,-5.516169,119.931403
16,Kuantan Singingi,29511,-0.452510,101.452890,20111,3.595196,98.672222
17,Morowali,94974,-2.484031,121.911621,96112,0.54854,123.070209
18,Kuantan Singingi,29511,-0.452510,101.452890,39112,-3.662338,102.524653
19,Kuantan Singingi,29511,-0.452510,101.452890,28755,0.936412,102.700215
20,Kuantan Singingi,29511,-0.452510,101.452890,24352,5.186948,97.133471
21,Kuantan Singingi,29511,-0.452510,101.452890,28811,1.678102,101.449121
22,Kuantan Singingi,29511,-0.452510,101.452890,21211,2.766106,99.047137
23,Kuantan Singingi,29511,-0.452510,101.452890,30611,-3.446469,104.618896
24,Kuantan Singingi,29511,-0.452510,101.452890,20511,3.480805,98.664792
25,Murung Raya,73911,-0.285192,114.255040,76111,-1.267638,116.827905
26,Morowali,94974,-2.484031,121.911621,94561,0.53997,119.710356
27,Murung Raya,73911,-0.285192,114.255040,78557,0.13477,110.592349
28,Kuantan Singingi,29511,-0.452510,101.452890,30655,-3.446607,104.488097
29,Morowali,94974,-2.484031,121.911621,90111,-5.147665,119.432731
30,Morowali,94974,-2.484031,121.911621,91512,-2.573133,119.363607
31,Murung Raya,73911,-0.285192,114.255040,78611,0.06395,111.492913
32,Kuantan Singingi,29511,-0.452510,101.452890,20111,3.595196,98.672222
33,Kuantan Singingi,29511,-0.452510,101.452890,36128,-1.610122,103.613122
34,Kuantan Singingi,29511,-0.452510,101.452890,22611,1.815388,98.883182
35,Murung Raya,73911,-0.285192,114.255040,74261,-2.552164,112.581647
36,Morowali,94974,-2.484031,121.911621,93711,-5.469289,122.604655
37,Morowali,94974,-2.484031,121.911621,91371,-2.989799,119.345682
38,Kuantan Singingi,29511,-0.452510,101.452890,28111,0.534482,101.447679
39,Murung Raya,73911,-0.285192,114.255040,75111,-0.502106,117.153709
40,Kuantan Singingi,29511,-0.452510,101.452890,28411,0.291466,101.143107
41,Kuantan Singingi,29511,-0.452510,101.452890,37571,-1.578579,102.349139
42,Kuantan Singingi,29511,-0.452510,101.452890,37311,-2.34895,102.126105
43,Kuantan Singingi,29511,-0.452510,101.452890,22111,3.028802,98.277303
44,Kuantan Singingi,29511,-0.452510,101.452890,24476,4.065084,97.967821
45,Kuantan Singingi,29511,-0.452510,101.452890,25111,-0.939989,100.35412
46,Murung Raya,73911,-0.285192,114.255040,75511,-0.214494,116.959885
47,Morowali,94974,-2.484031,121.911621,90111,-5.147665,119.432731
48,Kuantan Singingi,29511,-0.452510,101.452890,32184,-3.60614,103.975773
49,Kuantan Singingi,29511,-0.452510,101.452890,37211,-1.346301,101.842768
50,Kuantan Singingi,29511,-0.452510,101.452890,22711,1.454282,99.246087
51,Kuantan Singingi,29511,-0.452510,101.452890,26566,-0.356482,99.872362
52,Kuantan Singingi,29511,-0.452510,101.452890,34684,-4.003371,105.39169
53,Kuantan Singingi,29511,-0.452510,101.452890,31511,-3.730898,102.78492
54,Kuantan Singingi,29511,-0.452510,101.452890,35376,-5.364748,104.972015
55,Kuantan Singingi,29511,-0.452510,101.452890,29427,1.045626,104.030454
56,Kuantan Singingi,29511,-0.452510,101.452890,22211,2.932329,98.132973
57,Morowali,94974,-2.484031,121.911621,96112,0.54854,123.070209
58,Murung Raya,73911,-0.285192,114.255040,78243,-0.099983,109.330533
59,Kuantan Singingi,29511,-0.452510,101.452890,20111,3.595196,98.672222
60,Murung Raya,73911,-0.285192,114.255040,79465,1.403274,109.325107
61,Morowali,94974,-2.484031,121.911621,90511,-5.055282,119.630989
62,Morowali,94974,-2.484031,121.911621,92511,-5.425673,120.203804
63,Kuantan Singingi,29511,-0.452510,101.452890,21255,3.287994,99.507255
64,Kuantan Singingi,29511,-0.452510,101.452890,26566,-0.356482,99.872362
65,Kuantan Singingi,29511,-0.452510,101.452890,24382,5.506105,95.36854
66,Kuantan Singingi,29511,-0.452510,101.452890,27211,-0.453214,100.531948
67,Kuantan Singingi,29511,-0.452510,101.452890,34877,-2.651421,101.132202
68,Kuantan Singingi,29511,-0.452510,101.452890,35111,-5.427139,105.257972
69,Kuantan Singingi,29511,-0.452510,101.452890,38878,-4.078363,103.738369
70,Kuantan Singingi,29511,-0.452510,101.452890,39265,-3.053336,102.489627
71,Kuantan Singingi,29511,-0.452510,101.452890,20811,3.792181,98.385996
72,Kuantan Singingi,29511,-0.452510,101.452890,30111,-2.987319,104.736009
73,Kuantan Singingi,29511,-0.452510,101.452890,32184,-3.60614,103.975773
74,Kuantan Singingi,29511,-0.452510,101.452890,20995,3.432974,99.112736
75,Morowali,94974,-2.484031,121.911621,93671,-4.997515,122.60566
76,Murung Raya,73911,-0.285192,114.255040,73881,-0.889685,115.137965
77,Murung Raya,73911,-0.285192,114.255040,72163,-3.267211,116.225153
78,Kuantan Singingi,29511,-0.452510,101.452890,35376,-5.364748,104.972015
79,Kuantan Singingi,29511,-0.452510,101.452890,28111,0.534482,101.447679
80,Kuantan Singingi,29511,-0.452510,101.452890,34157,-4.884785,105.198391
81,Morowali,94974,-2.484031,121.911621,94971,0.900303,121.677543
82,Kuantan Singingi,29511,-0.452510,101.452890,24382,5.506105,95.36854
83,Kuantan Singingi,29511,-0.452510,101.452890,39115,-3.385216,102.759482
84,Morowali,94974,-2.484031,121.911621,91711,-3.573256,119.752596
85,Morowali,94974,-2.484031,121.911621,92917,-2.382177,119.944564
86,Morowali,94974,-2.484031,121.911621,91561,-1.498526,119.239087
87,Kuantan Singingi,29511,-0.452510,101.452890,22111,3.028802,98.277303
88,Morowali,94974,-2.484031,121.911621,90111,-5.147665,119.432731
89,Kuantan Singingi,29511,-0.452510,101.452890,22111,3.028802,98.277303
90,Kuantan Singingi,29511,-0.452510,101.452890,31311,-3.549068,103.85882
91,Kuantan Singingi,29511,-0.452510,101.452890,29427,1.045626,104.030454
92,Morowali,94974,-2.484031,121.911621,94892,-1.675078,123.044016
