No,originCityName,originPostalCode,originLat,originLong,destinationPostalCode,destinationLat,destinationLong
1,Murung Raya,73911,-0.285192,114.255040,74161,-2.271321,111.258358
2,Musi Rawas Utara,31654,-2.372244,103.030468,25673,-1.301821,100.211183
3,Morowali,94974,-2.484031,121.911621,93411,-4.166719,122.2521
4,Musi Rawas Utara,31654,-2.372244,103.030468,28763,0.759398,101.923919
5,Musi Rawas Utara,31654,-2.372244,103.030468,31311,-3.549068,103.85882
6,Musi Rawas Utara,31654,-2.372244,103.030468,29111,0.903739,104.520442
7,Morowali,94974,-2.484031,121.911621,92711,-4.826803,120.052518
8,Musi Rawas Utara,31654,-2.372244,103.030468,34157,-4.884785,105.198391
9,Karo,22111,3.028802,98.277303,20511,3.480805,98.664792
10,Karo,22111,3.028802,98.277303,20995,3.432974,99.112736
11,Musi Rawas Utara,31654,-2.372244,103.030468,34194,-5.118196,105.708374
12,Musi Rawas Utara,31654,-2.372244,103.030468,34157,-4.884785,105.198391
13,Musi Rawas Utara,31654,-2.372244,103.030468,31661,-2.77162,103.008349
14,Musi Rawas Utara,31654,-2.372244,103.030468,30611,-3.446469,104.618896
15,Musi Rawas Utara,31654,-2.372244,103.030468,31411,-3.798075,103.516954
16,Musi Rawas Utara,31654,-2.372244,103.030468,30111,-2.987319,104.736009
17,Musi Rawas Utara,31654,-2.372244,103.030468,35611,-5.351673,104.751878
18,Morowali,94974,-2.484031,121.911621,95231,1.493416,124.841685
19,Murung Raya,73911,-0.285192,114.255040,75511,-0.214494,116.959885
20,Karo,22111,3.028802,98.277303,24184,5.224226,96.156036
21,Morowali,94974,-2.484031,121.911621,94356,-0.423099,119.841901
22,Karo,22111,3.028802,98.277303,20811,3.792181,98.385996
23,Karo,22111,3.028802,98.277303,28811,1.678102,101.449121
24,Morowali,94974,-2.484031,121.911621,94711,-1.71458,123.250741
25,Karo,22111,3.028802,98.277303,24261,5.16914,96.789803
26,Musi Rawas Utara,31654,-2.372244,103.030468,30655,-3.446607,104.488097
27,Karo,22111,3.028802,98.277303,21455,2.358065,100.354073
28,Karo,22111,3.028802,98.277303,28557,0.881609,100.655658
29,Karo,22111,3.028802,98.277303,20111,3.595196,98.672222
30,Morowali,94974,-2.484031,121.911621,90711,-4.231866,119.672071
31,Morowali,94974,-2.484031,121.911621,92111,-5.370028,119.689257
32,Musi Rawas Utara,31654,-2.372244,103.030468,34611,-4.522042,105.205173
33,Musi Rawas Utara,31654,-2.372244,103.030468,33214,-2.741174,106.440587
34,Murung Raya,73911,-0.285192,114.255040,79513,0.004029,110.939268
35,Morowali,94974,-2.484031,121.911621,90611,-4.836786,119.551274
36,Karo,22111,3.028802,98.277303,20511,3.480805,98.664792
37,Musi Rawas Utara,31654,-2.372244,103.030468,34877,-2.651421,101.132202
38,Musi Rawas Utara,31654,-2.372244,103.030468,35111,-5.427139,105.257972
39,Karo,22111,3.028802,98.277303,23242,5.54829,95.323755
40,Morowali,94974,-2.484031,121.911621,96112,0.54854,123.070209
41,Morowali,94974,-2.484031,121.911621,91121,-4.016054,119.620803
42,Musi Rawas Utara,31654,-2.372244,103.030468,36611,-1.338478,103.649899
43,Musi Rawas Utara,31654,-2.372244,103.030468,34194,-5.118196,105.708374
44,Karo,22111,3.028802,98.277303,20511,3.480805,98.664792
45,Morowali,94974,-2.484031,121.911621,93771,-4.133168,122.518497
46,Musi Rawas Utara,31654,-2.372244,103.030468,37311,-2.34895,102.126105
47,Musi Rawas Utara,31654,-2.372244,103.030468,28411,0.291466,101.143107
48,Murung Raya,73911,-0.285192,114.255040,78243,-0.099983,109.330533
49,Karo,22111,3.028802,98.277303,21464,1.978433,100.095751
50,Musi Rawas Utara,31654,-2.372244,103.030468,31411,-3.798075,103.516954
51,Musi Rawas Utara,31654,-2.372244,103.030468,29111,1.138098,104.429359
52,Musi Rawas Utara,31654,-2.372244,103.030468,30655,-3.446607,104.488097
53,Karo,22111,3.028802,98.277303,20511,3.480805,98.664792
54,Karo,22111,3.028802,98.277303,21255,3.287994,99.507255
55,Morowali,94974,-2.484031,121.911621,93571,-3.493091,122.805502
56,Musi Rawas Utara,31654,-2.372244,103.030468,27411,-0.687642,100.783294
57,Musi Rawas Utara,31654,-2.372244,103.030468,36364,-1.602238,103.610513
58,Musi Rawas Utara,31654,-2.372244,103.030468,33411,-2.741736,107.625053
59,Morowali,94974,-2.484031,121.911621,94561,0.53997,119.710356
60,Karo,22111,3.028802,98.277303,24416,4.487456,97.960922
61,Karo,22111,3.028802,98.277303,20111,3.595196,98.672222
62,Musi Rawas Utara,31654,-2.372244,103.030468,37162,-2.04188,101.986481
63,Musi Rawas Utara,31654,-2.372244,103.030468,36128,-1.610122,103.613122
64,Karo,22111,3.028802,98.277303,21161,2.971524,99.000226
